No. segment,IEMG,WL,MWL,Variance,DASDV
1,13.8236151603498,0.0816326530612245,0.161807580174927,9.27702572434017e-05,0.000575735055256051
1,12.3586005830904,0.0626822157434402,0.12536443148688,7.42678205419638e-05,0.00050450199482084
1,11.1749271137026,0.0553935860058309,0.110787172011662,2.464005691786e-05,0.00047426432590619
1,11.6151603498542,0.0408163265306122,0.0816326530612245,2.88119201464931e-05,0.000407106161738366
1,12.7784256559767,0.032069970845481,0.0641399416909621,2.16989107702007e-05,0.000360861043317506
1,16.0145772594752,0.0626822157434402,0.12536443148688,0.000206292661630693,0.00050450199482084
1,21.9825072886297,0.0772594752186589,0.154518950437318,0.000656972601611002,0.00056010131822744
1,27.0102040816326,0.0918367346938776,0.183673469387755,0.000622677847720496,0.000610659242607549
1,30.1763848396501,0.097667638483965,0.19533527696793,0.000244222973377269,0.00062974693341277
1,31.3615160349854,0.0670553935860058,0.134110787172012,0.000121102021470004,0.000521804206526528
1,30.2376093294461,0.0699708454810496,0.139941690962099,7.80309848115608e-05,0.000533027086299713
1,32.3731778425656,0.103498542274052,0.177842565597668,0.000357569185221412,0.000648272851277571
1,38.1180758017493,0.177842565597668,0.208454810495627,0.000788991375599282,0.000849784049981692
1,39.4810495626822,0.188046647230321,0.227405247813412,0.000631631917906223,0.000873823087549547
1,41.4008746355685,0.206997084548105,0.266763848396502,0.000472682024910934,0.000916796258395018
1,38.9212827988338,0.158892128279883,0.201166180758018,0.000514359897462805,0.000803233677413245
1,35.1909620991254,0.0889212827988338,0.176384839650146,6.99035036256163e-05,0.000600888064286222
1,36.6836734693878,0.110787172011662,0.221574344023324,0.000114390575221866,0.000670711041846268
1,36.0685131195335,0.0816326530612245,0.163265306122449,9.37048209007862e-05,0.000575735055256052
1,38.966472303207,0.115160349854227,0.230320699708455,0.000171678209363089,0.000683820640829947
1,42.667638483965,0.118075801749271,0.236151603498542,0.000274448330624519,0.000692422496461128
1,43.4139941690962,0.097667638483965,0.19533527696793,0.000241555372894069,0.00062974693341277
1,43.7463556851312,0.0918367346938775,0.183673469387755,0.000205305088943903,0.000610659242607548
1,41.9475218658892,0.0612244897959184,0.122448979591837,0.000230421964054306,0.000498601183700978
1,38.7784256559767,0.0408163265306123,0.0816326530612245,5.51069636846504e-05,0.000407106161738366
1,37.7434402332361,0.0379008746355685,0.0743440233236152,1.0321897160068e-05,0.000392297313456214
1,39.6180758017493,0.0743440233236151,0.147230320699708,0.000105099871392203,0.000549431744532234
1,40.5583090379009,0.0991253644314869,0.198250728862974,0.000103096495093223,0.000634429131214022
1,42.8498542274052,0.116618075801749,0.233236151603498,0.000114603663627913,0.000688135009438751
1,44.3615160349854,0.158892128279883,0.309037900874636,0.000115811181037518,0.000803233677413245
3,13.1413994169096,0.0408163265306122,0.0816326530612245,2.07665010156859e-05,0.000407106161738366
3,13.530612244898,0.0568513119533528,0.112244897959184,1.84031434233424e-05,0.000480464122716196
3,13.6734693877551,0.0714285714285714,0.141399416909621,2.0485424912185e-05,0.000538550830580877
