No. segment,IEMG,WL,MWL,Variance,DASDV
1,46.8892617449664,0.11744966442953,0.23489932885906,9.88854348939448e-05,0.00104778103602403
1,48.8389261744967,0.100671140939597,0.201342281879195,0.000117190956360539,0.000970056743311555
1,52.7013422818792,0.110738255033557,0.221476510067114,0.000303393414108803,0.00101740409561228
1,54.8221476510067,0.104026845637584,0.204697986577181,0.000171165465108315,0.000986091825382249
1,56.7818791946309,0.154362416107383,0.305369127516778,0.000177317579932289,0.00120120028750738
1,55.8489932885906,0.197986577181208,0.395973154362416,0.000331607684642455,0.0013603871388862
1,48.2751677852349,0.184563758389262,0.369127516778523,0.000997579080779804,0.00131346303955653
1,43.7348993288591,0.228187919463087,0.456375838926174,0.00113969486751212,0.00146046437588194
1,43.6879194630873,0.275167785234899,0.550335570469799,0.00117919010635658,0.00160377499450542
1,46.1677852348993,0.288590604026846,0.573825503355705,0.00156894925182798,0.00164242571958879
1,56.0738255033557,0.308724832214765,0.61744966442953,0.00156475862024835,0.00169875373771939
1,64.2449664429531,0.305369127516779,0.607382550335571,0.00061163346580943,0.00168949615524101
1,68.9932885906041,0.241610738255034,0.479865771812081,0.000644452499490774,0.00150280544468874
1,69.7348993288591,0.211409395973154,0.422818791946309,0.00042407482084109,0.00140574577325093
1,69.7852348993289,0.194630872483222,0.389261744966443,0.000410732082007398,0.00134880916545132
1,69.7348993288591,0.161073825503356,0.322147651006711,0.000308706984390149,0.00122703550738793
1,66.0469798657718,0.181208053691275,0.36241610738255,0.000255557079294849,0.00130146769204602
1,64.4463087248322,0.194630872483222,0.389261744966443,0.000443579520252426,0.00134880916545132
1,60.2953020134228,0.291946308724832,0.563758389261745,0.000728189850276373,0.00165194710787248
1,59.1744966442953,0.312080536912752,0.604026845637584,0.00067570483851075,0.00170796114249039
1,56.7348993288591,0.325503355704698,0.630872483221477,0.000712424010473177,0.0017443048115576
1,54.0369127516779,0.345637583892617,0.667785234899329,0.00103338163921475,0.00179744298732166
1,53.4731543624161,0.224832214765101,0.449664429530201,0.000712844328311253,0.00144968589369517
1,51.9597315436242,0.197986577181208,0.395973154362416,0.000456576699271481,0.0013603871388862
1,53.8859060402685,0.130872483221477,0.261744966442953,0.000443215401627774,0.00110603485967554
1,58.9496644295302,0.0805369127516778,0.161073825503356,0.000195924486017852,0.000867645128030681
1,58.8557046979866,0.171140939597315,0.338926174496644,0.000449196304894573,0.00126479925083595
1,58.1040268456376,0.221476510067114,0.442953020134228,0.000579335908550326,0.00143882667042882
1,60.6677852348993,0.268456375838926,0.533557046979866,0.000854991220654723,0.00158409602843954
1,58.2147651006712,0.328859060402685,0.657718120805369,0.000867710278915249,0.00175327301880353
1,61.7651006711409,0.352348993288591,0.701342281879195,0.000695096616711857,0.00181480998960078
1,58.8691275167785,0.302013422818792,0.600671140939597,0.00105671868932881,0.00168018756564042
1,52.5335570469799,0.258389261744966,0.516778523489933,0.000790948165386522,0.00155411042683379
1,52.3422818791946,0.238255033557047,0.476510067114094,0.000880387775897012,0.00149233280528998
1,53.2953020134228,0.130872483221476,0.261744966442953,0.000973540803891114,0.00110603485967554
1,57.5872483221477,0.161073825503356,0.322147651006711,0.000842068015484035,0.00122703550738793
1,61.4060402684564,0.201342281879195,0.402684563758389,0.00056318399322049,0.00137186740266268
1,65.3255033557047,0.134228187919463,0.268456375838926,0.000344314806015789,0.00112012504376028
1,64.1241610738255,0.154362416107383,0.308724832214765,0.000316074744835357,0.00120120028750738
1,65.7852348993289,0.171140939597315,0.342281879194631,0.000243573838642644,0.00126479925083595
1,63.8053691275168,0.167785234899329,0.335570469798658,0.00040419206191495,0.00125233787057395
1,57.5906040268456,0.24496644295302,0.48993288590604,0.000788796127599908,0.00151320560646186
1,55.6073825503356,0.251677852348993,0.503355704697987,0.000675415129387284,0.00153379438423491
1,50.8859060402685,0.281879194630872,0.560402684563758,0.000480624734783278,0.00162321540119721
1,51.6375838926174,0.295302013422819,0.590604026845638,0.000600003365330883,0.00166141393097859
1,56.5805369127517,0.24496644295302,0.48993288590604,0.000616152405352125,0.00151320560646186
1,58.5469798657718,0.238255033557047,0.476510067114094,0.000704990030799748,0.00149233280528998
1,58.9765100671141,0.174496644295302,0.345637583892617,0.000480268457909337,0.00127713904793356
1,59.238255033557,0.187919463087248,0.375838926174497,0.000516192040696916,0.00132534982518675
1,58.0436241610738,0.187919463087248,0.375838926174497,0.000443661074459814,0.00132534982518675
1,55.2348993288591,0.167785234899329,0.335570469798658,0.000298244433461811,0.00125233787057395
1,52.8389261744967,0.25503355704698,0.503355704697987,0.000678200257847916,0.00154398582116288
1,53.5838926174497,0.278523489932886,0.550335570469799,0.000645109115416922,0.00161352447636915
1,52.0939597315436,0.268456375838926,0.530201342281879,0.000531564747397832,0.00158409602843954
1,52.4765100671141,0.291946308724832,0.573825503355705,0.000569896270436874,0.00165194710787248
1,53.6442953020134,0.218120805369128,0.436241610738255,0.000325049628523374,0.00142788486394941
1,51.5402684563759,0.13758389261745,0.275167785234899,0.000177233934591379,0.0011340401741122
1,48.5503355704698,0.144295302013423,0.288590604026846,0.000267220376518071,0.00116137036391643
1,45.7281879194631,0.10738255033557,0.214765100671141,0.000133221847337745,0.00100187029645916
1,46.8322147651007,0.0805369127516778,0.161073825503356,0.000142544207712795,0.000867645128030681
1,47.8221476510067,0.063758389261745,0.12751677852349,0.00023046373841336,0.000771992910581442
1,50.3859060402685,0.0671140939597315,0.134228187919463,0.000154839288651581,0.00079204801421977
1,53.8691275167785,0.0906040268456376,0.181208053691275,9.39433893351438e-05,0.000920276630540948
1,53.8892617449665,0.087248322147651,0.174496644295302,9.37175469146852e-05,0.000903073681311954
1,52.5402684563759,0.110738255033557,0.221476510067114,0.000129795873582949,0.00101740409561228
1,52.6275167785235,0.161073825503356,0.322147651006711,0.000210991103049373,0.00122703550738793
1,53.3120805369128,0.218120805369127,0.432885906040268,0.000355101569770719,0.00142788486394941
1,53.8523489932886,0.238255033557047,0.476510067114094,0.000353124141633254,0.00149233280528998
1,55.4798657718121,0.271812080536913,0.540268456375839,0.000357865351243306,0.00159396588111521
1,55.8993288590604,0.228187919463087,0.453020134228188,0.000266096392249584,0.00146046437588194
1,52.9026845637584,0.194630872483221,0.385906040268456,0.000246838707985625,0.00134880916545132
1,51.0201342281879,0.177852348993289,0.355704697986577,0.000333130116977591,0.00128936075269807
1,56.4530201342282,0.325503355704698,0.26510067114094,0.00263661188844818,0.0017443048115576
1,95.8187919463087,0.718120805369128,0.379194630872485,0.0409332454973608,0.00312833899802114
1,136.708053691275,0.87248322147651,0.459731543624166,0.0507601332217951,0.00335102775536815
1,167.513422818792,0.969798657718121,0.53355704697987,0.0288979909483473,0.00348411109174929
1,177.771812080537,0.949664429530201,0.54362416107383,0.0166177139279432,0.00345699697463009
3,57.7382550335571,0.338926174496644,0.674496644295302,0.000769143654752962,0.00177990653883536
3,52.6778523489933,0.37248322147651,0.74496644295302,0.000648543802228063,0.00186594140192119
3,55.6879194630873,0.432885906040268,0.838926174496644,0.000594392069914233,0.00201155247670802
3,48.0134228187919,0.38255033557047,0.731543624161074,0.00153091327566015,0.00189098871597057
3,41.8087248322148,0.375838926174497,0.714765100671141,0.00148289936875789,0.00187432769766791
3,40.8758389261745,0.281879194630872,0.530201342281879,0.00128314035377323,0.00162321540119721
3,36.8624161073826,0.181208053691275,0.348993288590604,0.000455572171005483,0.00130146769204602
3,47.1644295302014,0.251677852348993,0.483221476510067,0.00152313068660236,0.00153379438423491
3,53.8724832214765,0.23489932885906,0.449664429530201,0.00108544851140639,0.00148178615154252
3,57.8154362416108,0.228187919463087,0.436241610738255,0.000849034975337381,0.00146046437588194
3,60.2953020134229,0.268456375838926,0.523489932885906,0.00057618535450659,0.00158409602843954
3,57.8120805369128,0.268456375838926,0.533557046979866,0.000563931312063187,0.00158409602843954
3,57.0167785234899,0.305369127516778,0.610738255033557,0.000646442474429376,0.00168949615524101
3,53.6241610738255,0.325503355704698,0.647651006711409,0.000786356820345602,0.0017443048115576
3,52.993288590604,0.25503355704698,0.506711409395973,0.000600477355596043,0.00154398582116288
3,51.6979865771812,0.187919463087248,0.37248322147651,0.000289667649318191,0.00132534982518675
3,50.1409395973154,0.13758389261745,0.275167785234899,0.000128290693099375,0.0011340401741122
3,53.258389261745,0.130872483221477,0.261744966442953,0.000149254568056784,0.00110603485967554
3,54.0738255033557,0.11744966442953,0.23489932885906,0.000113782408718432,0.00104778103602403
3,53.1543624161074,0.144295302013423,0.288590604026846,0.000174400535798596,0.00116137036391643
3,56.8255033557047,0.187919463087248,0.375838926174497,0.000375006808382228,0.00132534982518675
3,54.5973154362416,0.224832214765101,0.449664429530201,0.000440718588201593,0.00144968589369517
3,56.8154362416108,0.241610738255033,0.483221476510067,0.000506723388105836,0.00150280544468874
3,57.6073825503356,0.204697986577181,0.406040268456376,0.000417793752783211,0.00138325238959848
