No. segment,IEMG,WL,MWL,Variance,DASDV
1,10.238255033557,0.0100671140939597,0.0201342281879195,2.81597268009334e-06,0.000306758876846983
1,10.0704697986577,0.00671140939597316,0.0134228187919463,2.5197287643683e-06,0.000250467574114791
1,10.3657718120805,0.0134228187919463,0.0268456375838926,5.19637967350743e-06,0.000354214640247825
1,10.1912751677852,0.0201342281879195,0.0402684563758389,5.53723443771812e-06,0.000433822564015341
1,10.4261744966443,0.0268456375838926,0.0536912751677852,7.6492792957107e-06,0.000500935148229581
1,11.4261744966443,0.0536912751677852,0.10738255033557,3.31666846295036e-05,0.00070842928049565
1,14.261744966443,0.104026845637584,0.13758389261745,0.000234072773481962,0.00110603485967554
1,35.4865771812081,0.426174496644295,0.345637583892618,0.0104861262805422,0.00234290962208489
1,48.748322147651,0.593959731543624,0.573825503355705,0.0101201305150318,0.00265660980185869
1,55.0201342281879,0.60738255033557,0.604026845637584,0.00763313783604847,0.00268012008139515
1,58.9295302013423,0.590604026845638,0.64765100671141,0.00601868996242386,0.00259085673244883
1,44.7382550335571,0.328859060402685,0.546979865771812,0.00171118292621264,0.00175327301880353
1,36.9697986577181,0.171140939597315,0.342281879194631,0.000191784041642777,0.00126479925083595
1,36.6778523489933,0.140939597315436,0.281879194630873,0.000167972042827363,0.00114778661751299
1,34.7885906040269,0.130872483221476,0.261744966442953,0.000198684782267902,0.00110603485967554
1,33.3624161073825,0.110738255033557,0.221476510067114,8.51645494148862e-05,0.00101740409561228
1,31.1845637583893,0.10738255033557,0.214765100671141,0.00021644896154379,0.00100187029645916
1,27.1040268456376,0.104026845637584,0.208053691275168,0.000198883439952564,0.000986091825382249
1,25.3825503355705,0.0838926174496644,0.167785234899329,0.00016204054259004,0.000885536600619563
1,23.6711409395973,0.0704697986577181,0.13758389261745,3.27091620408353e-05,0.000811607700598605
1,22.8825503355705,0.0671140939597315,0.134228187919463,4.37185443853755e-05,0.00079204801421977
1,22.8020134228188,0.0805369127516778,0.161073825503356,4.79091759649964e-05,0.000867645128030681
1,21.3959731543624,0.100671140939597,0.201342281879195,8.29329614238422e-05,0.000970056743311556
1,20.1140939597315,0.13758389261745,0.271812080536913,7.75988283295227e-05,0.0011340401741122
1,19.2214765100671,0.144295302013423,0.288590604026846,9.07496185319376e-05,0.00116137036391643
1,18.1644295302013,0.130872483221477,0.261744966442953,8.84088559448926e-05,0.00110603485967554
1,17.7718120805369,0.110738255033557,0.218120805369128,8.544232165116e-05,0.00101740409561228
1,15.9832214765101,0.0805369127516778,0.161073825503356,3.7573400006477e-05,0.000867645128030681
1,15.4832214765101,0.0838926174496644,0.167785234899329,3.11129301184581e-05,0.000885536600619563
1,14.6174496644295,0.0771812080536913,0.154362416107383,2.88701894152927e-05,0.000849376868859697
1,13.6174496644296,0.0604026845637584,0.11744966442953,1.91126118758177e-05,0.000751402722344372
