No. segment,IEMG,WL,MWL,Variance,DASDV
1,6.71574344023324,0.0131195335276968,0.0247813411078717,2.35697809376736e-06,0.000230807498820376
1,7.12244897959183,0.021865889212828,0.043731778425656,7.07999382696041e-06,0.000297971199703701
1,7.40087463556851,0.0233236151603499,0.0466472303206997,5.3816496351549e-06,0.000307743331760501
1,7.55685131195335,0.0174927113702624,0.0349854227405248,3.17501725009838e-06,0.000266513543149856
1,7.40816326530612,0.0174927113702624,0.0349854227405248,4.00783777039823e-06,0.000266513543149856
1,7.46064139941691,0.0145772594752187,0.0291545189504373,4.80100017068381e-06,0.000243292465773005
1,7.61953352769679,0.0189504373177843,0.0379008746355685,5.9419932214263e-06,0.000277396090586153
1,7.51020408163265,0.0233236151603499,0.043731778425656,7.21633094601447e-06,0.000326411095129188
1,18.435860058309,0.260932944606414,0.0758017492711378,0.00346075023958174,0.00142901967257832
1,27.6705539358601,0.379008746355685,0.132653061224491,0.00411479230013936,0.00162478570464696
1,55.9825072886297,0.715743440233236,0.236151603498544,0.0176744676253851,0.00272986722923484
1,99.1137026239067,0.784256559766764,0.263848396501461,0.0280031880866723,0.00278673439278493
1,139.084548104956,0.597667638483965,0.256559766763853,0.0342460864716066,0.00246675045700132
1,172.48833819242,0.641399416909621,0.278425655976681,0.0123348090172405,0.00254702927734433
1,175.967930029155,0.37463556851312,0.225947521865894,0.00641740535932968,0.0013997247983633
1,162.281341107872,0.319241982507289,0.227405247813413,0.00999942756496204,0.00129426103874914
1,143.037900874636,0.379008746355685,0.274052478134112,0.00433908606524706,0.00140605365414117
1,122.313411078717,0.306122448979592,0.294460641399418,0.00224393323102091,0.00119188479881481
1,112.514577259475,0.276967930029154,0.320699708454811,0.00245980138847827,0.001141142815708
1,104.065597667639,0.357142857142857,0.323615160349855,0.00284264667320238,0.00133034491567678
1,91.3542274052478,0.373177842565598,0.284256559766765,0.00100961679748966,0.00134582742259117
1,87.6545189504373,0.336734693877551,0.240524781341109,0.00093977115328541,0.00126652365463173
1,82.0787172011662,0.35131195335277,0.239067055393588,0.000976150819385822,0.00128967956936738
1,76.5174927113703,0.284256559766764,0.27259475218659,0.000687090395250818,0.0011175575261839
1,75.1749271137026,0.274052478134111,0.300291545189505,0.000629815339244674,0.0011514701105121
1,76.9927113702624,0.313411078717201,0.274052478134112,0.00105154115216307,0.00122373933691709
1,78.868804664723,0.32798833819242,0.199708454810497,0.00107128986008376,0.0012524246218438
1,79.4562682215743,0.540816326530612,0.209912536443151,0.0024534464871441,0.00193260607165828
1,65.7361516034985,0.438775510204082,0.179300291545191,0.00700093630190633,0.00176282139051301
1,48.6253644314869,0.358600583090379,0.166180758017494,0.00750645921271269,0.00166437654351692
3,7.46647230320699,0.0189504373177843,0.0379008746355685,4.43532994302313e-06,0.000277396090586153
3,7.91107871720116,0.0189504373177843,0.0379008746355685,3.65195053668801e-06,0.000277396090586153
3,8.39650145772594,0.0276967930029154,0.0553935860058309,7.52912368032279e-06,0.000335355520923134
3,7.97376093294461,0.0306122448979592,0.0612244897959184,1.27284150198399e-05,0.000352564278102601
3,7.94023323615161,0.0364431486880466,0.0728862973760933,1.69338035000107e-05,0.000384679164700626
3,19.2755102040816,0.36734693877551,0.15597667638484,0.00614948790883638,0.00224568303116059
3,84.4154518950437,1.08746355685131,0.230320699708457,0.104967229104438,0.00481694506607125
3,145.443148688047,1.52769679300292,0.240524781341115,0.122423301846996,0.00544562238636285
3,182.043731778426,1.75655976676385,0.256559766763857,0.0753106632971444,0.00566772240071494
3,194.071428571429,1.71574344023324,0.21137026239068,0.0527712403537279,0.00550346702275999
3,158.397959183673,1.1399416909621,0.163265306122457,0.0306975828420573,0.00359546426768183
3,127.3527696793,0.823615160349854,0.214285714285718,0.00472639923508733,0.00266846477124949
3,111.631195335277,0.682215743440233,0.236151603498545,0.00411829252383878,0.00224568303116059
3,105.623906705539,0.486880466472303,0.247813411078719,0.00498927160382138,0.00152713267980723
3,93.234693877551,0.381924198250729,0.29591836734694,0.00394406710236511,0.00131468008957911
3,78.6384839650146,0.262390670553936,0.244897959183675,0.000904062485475955,0.00103220251415813
3,75.865889212828,0.231778425655977,0.306122448979593,0.000403769382373436,0.000970123940556231
3,74.0787172011662,0.160349854227405,0.297376093294461,0.000285293741275986,0.00080690982328944
3,72.1734693877551,0.122448979591837,0.221574344023324,0.000207534279762069,0.000705128556205202
3,72.0058309037901,0.122448979591837,0.220116618075802,0.000222061532518294,0.000705128556205203
3,69.9212827988338,0.104956268221574,0.190962099125364,0.000107866863805537,0.000652822190258375
3,70.6224489795919,0.198250728862974,0.250728862973761,0.00018885537100337,0.0010264520375809
3,79.9198250728863,0.339650145772595,0.293002915451896,0.00226316682731559,0.00138270623490011
3,83.6793002915452,0.411078717201166,0.357142857142859,0.00196854200064164,0.00148388460776133
3,88.262390670554,0.412536443148688,0.332361516034987,0.00152840710873551,0.00148587773775004
3,93.6049562682216,0.352769679300291,0.333819241982509,0.000955156136201994,0.00131017002452176
3,86.5422740524781,0.32069970845481,0.297376093294462,0.00078888379554984,0.001141142815708
3,75.2419825072887,0.358600583090379,0.218658892128282,0.00465501461906163,0.00120669138887578
3,55.0160349854227,0.326530612244898,0.17784256559767,0.00969773226438297,0.0011514701105121
3,33.2813411078717,0.269679300291545,0.0801749271137044,0.0071795975136992,0.00104644046280011
5,5.96501457725948,0.0204081632653061,0.0408163265306122,2.38895779668103e-06,0.000287867527628026
5,5.89504373177843,0.0262390670553936,0.0524781341107872,4.37067997291694e-06,0.000326411095129188
5,5.81195335276968,0.0291545189504373,0.0583090379008746,4.95415746253001e-06,0.000344067504719375
5,5.55685131195335,0.0306122448979592,0.0612244897959184,5.18015284378883e-06,0.000352564278102601
5,6.78134110787172,0.0801749271137026,0.0758017492711371,8.86674011166343e-05,0.000709313332150344
5,23.265306122449,0.32069970845481,0.0903790087463572,0.00734816427060987,0.00156541261957959
5,57.1836734693878,0.424198250728863,0.17055393586006,0.0249902127311278,0.00176282139051301
5,89.9008746355685,0.644314868804665,0.164723032069975,0.0239340374158354,0.00228228563141601
5,133.444606413994,0.924198250728863,0.209912536443155,0.0152600511407176,0.00290731951687333
5,149.712827988338,0.712827988338192,0.220116618075807,0.00447280573193817,0.00258966516524555
5,143.899416909621,0.669096209912537,0.247813411078722,0.00594790930204526,0.00251074995679643
5,141.018950437318,0.607871720116618,0.344023323615163,0.00663341049514435,0.00230422498554312
5,117.325072886297,0.469387755102041,0.354227405247814,0.00386278531909485,0.00190017490195414
5,100.279883381924,0.467930029154519,0.377551020408164,0.00557930057539999,0.00187981809411016
5,89.5072886297376,0.430029154518951,0.294460641399418,0.00521479805905084,0.00183842837358407
5,80.0174927113703,0.333819241982507,0.285714285714286,0.00169173147980725,0.00157483722380758
5,75.3498542274052,0.173469387755102,0.258017492711371,0.000454183139682931,0.000839270852843534
5,72.4081632653061,0.223032069970845,0.284256559766764,0.00100231945677694,0.000951643696821033
5,70.865889212828,0.24198250728863,0.304664723032071,0.000997120296973472,0.000991248867223405
5,67.698250728863,0.231778425655977,0.294460641399418,0.000443431037419142,0.00097012394055623
5,65.0510204081633,0.290087463556851,0.31924198250729,0.000487986507763012,0.00108531348266203
5,67.8367346938776,0.247813411078717,0.304664723032071,0.000278757517492605,0.00100312053429907
5,63.9314868804665,0.239067055393586,0.316326530612245,0.000581719362285118,0.000985259393252002
5,60.0889212827988,0.223032069970845,0.313411078717202,0.000373011238343042,0.000951643696821033
5,64.6151603498542,0.17201166180758,0.313411078717201,0.000879890104994945,0.000835737065136232
5,66.8527696793003,0.157434402332361,0.290087463556851,0.00109645689975642,0.000799540629449569
5,71.6268221574344,0.142857142857143,0.262390670553936,0.00060519448659057,0.000761625888634772
5,74.9883381924198,0.144314868804665,0.206997084548105,0.00017168999828185,0.000765501872387583
5,69.7740524781341,0.190962099125364,0.215743440233237,0.00053134999839355,0.000880570856385222
5,72.6865889212828,0.348396501457726,0.192419825072888,0.00120340478692687,0.00138698045293077
7,9.04227405247813,0.0233236151603499,0.0466472303206997,1.7780238001808e-05,0.000307743331760501
7,9.42128279883382,0.0262390670553936,0.0524781341107872,1.45858849519017e-05,0.000326411095129188
7,9.62099125364431,0.0233236151603499,0.0466472303206997,9.58897827210919e-06,0.000307743331760501
7,8.91253644314868,0.0174927113702624,0.0349854227405248,1.15180202590724e-05,0.000266513543149856
7,8.02478134110787,0.0145772594752187,0.0291545189504373,8.39553522018697e-06,0.000243292465773005
7,9.66326530612245,0.106413994169096,0.055393586005831,0.000293158331217773,0.00086702280451799
7,27.0772594752187,0.26530612244898,0.103498542274054,0.007477121806034,0.00133700222955597
7,48.935860058309,0.323615160349854,0.208454810495628,0.0119842310554522,0.00142279297771857
7,72.5568513119534,0.365889212827988,0.288629737609331,0.00956077635040903,0.00148188879702925
7,91.301749271137,0.330903790087464,0.339650145772596,0.00121380402728616,0.00131242699436789
7,94.9169096209913,0.290087463556851,0.352769679300292,0.000364788788126748,0.0011175575261839
7,86.9927113702624,0.310495626822157,0.306122448979593,0.00190727064915376,0.00118939911352566
7,79.1880466472303,0.36734693877551,0.266763848396503,0.00177609895090553,0.00128277668534826
7,72.9154518950437,0.361516034985423,0.281341107871722,0.0015230783201517,0.00127351463867217
7,65.1326530612245,0.313411078717201,0.320699708454812,0.000570214692935437,0.00115915520210769
7,63.5583090379009,0.285714285714286,0.329446064139943,0.000618420025681152,0.00107710166116175
7,59.5932944606414,0.21865889212828,0.357142857142857,0.000412543741426595,0.000942267668196586
7,55.7478134110787,0.262390670553936,0.316326530612246,0.000410075993534098,0.00104926486864638
7,57.463556851312,0.295918367346939,0.291545189504374,0.000633428963463886,0.00114373338162011
7,59.4358600583091,0.274052478134111,0.282798833819243,0.000643059227614666,0.00110423693670304
7,61.8046647230321,0.25801749271137,0.250728862973762,0.000557731214488505,0.00107435043914322
7,62.5816326530612,0.183673469387755,0.249271137026239,0.000349855631552615,0.000903791397307111
7,64.4650145772595,0.262390670553936,0.276967930029155,0.000923288238933473,0.0012261554090361
7,62.6924198250729,0.333819241982507,0.306122448979592,0.001107820167849,0.00141235415016713
7,62.9008746355685,0.361516034985423,0.35131195335277,0.00115093224375602,0.0014516223926724
7,70.5116618075802,0.418367346938776,0.383381924198252,0.00142005269010709,0.00152906943731323
7,65.3790087463557,0.379008746355685,0.33527696793003,0.00166418197693053,0.00138484499292226
7,63.6967930029155,0.39067055393586,0.290087463556853,0.00208761895880591,0.00136330643309563
7,61.6778425655977,0.373177842565598,0.268221574344025,0.00213269332243731,0.00133700222955597
7,49.2026239067055,0.373177842565598,0.241982507288631,0.00158877516926263,0.00133700222955597
9,5.57142857142858,0.0189504373177843,0.0379008746355685,5.14430926931488e-06,0.000277396090586153
9,5.24781341107872,0.0160349854227405,0.032069970845481,1.44426586320657e-06,0.000255167290795861
9,5.16326530612245,0.0174927113702624,0.0349854227405248,2.26498506661982e-06,0.000266513543149856
9,5.03061224489796,0.0204081632653061,0.0408163265306122,2.81353973413075e-06,0.000287867527628026
9,5.01603498542274,0.0204081632653061,0.0408163265306122,3.22458990011623e-06,0.000287867527628026
9,5.26822157434403,0.0233236151603499,0.0466472303206997,6.76825338107703e-06,0.000307743331760501
9,7.35860058309038,0.119533527696793,0.0743440233236152,0.000333186347055419,0.000903791397307111
9,21.9344023323615,0.198250728862974,0.128279883381925,0.00476630344261499,0.00116170560167519
9,40.7274052478134,0.243440233236152,0.21865889212828,0.00819446721991204,0.00123816505323783
9,67.198250728863,0.415451895043732,0.250728862973763,0.0112173827056645,0.00170478417800721
9,99.0451895043732,0.473760932944606,0.291545189504375,0.00828391791822498,0.00177286603814032
9,109.453352769679,0.444606413994169,0.314868804664725,0.00493412279522984,0.00168030395468232
9,113.462099125364,0.412536443148688,0.250728862973763,0.00346030341160931,0.00164109740342761
9,110.202623906706,0.236151603498542,0.215743440233237,0.00295790974350656,0.00113594396035263
9,99.4460641399417,0.118075801749271,0.220116618075802,0.000179763746990097,0.000692422496461128
9,92.4052478134111,0.120991253644315,0.236151603498542,0.000783582300697052,0.000700918795857154
9,86.067055393586,0.115160349854227,0.224489795918367,0.00130700134921002,0.000683820640829946
9,80.5699708454811,0.161807580174927,0.311953352769679,0.000946370974750474,0.000810569297044483
9,73.8148688046647,0.19533527696793,0.333819241982508,0.000339609499159141,0.000890596654095207
9,68.9868804664723,0.223032069970846,0.322157434402333,0.000684412584281496,0.000951643696821034
9,68.1399416909621,0.253644314868805,0.37463556851312,0.000685524869588646,0.00101485333713459
9,67.3979591836735,0.227405247813411,0.329446064139942,0.000546762735417341,0.000960928245432392
9,66.67055393586,0.21865889212828,0.300291545189505,0.000489282285864257,0.000948528651812381
9,72.6107871720116,0.269679300291545,0.246355685131196,0.00051694851054611,0.00109616688748053
9,72.1413994169096,0.276967930029154,0.201166180758019,0.000586085833104336,0.00110958436234461
9,69.5495626822158,0.28134110787172,0.20991253644315,0.000644744335991128,0.0011175575261839
9,67.4460641399417,0.287172011661808,0.22594752186589,0.000765661105372325,0.0011175575261839
9,67.1282798833819,0.202623906705539,0.268221574344024,0.000576922061565928,0.000907060092957755
9,70.1603498542274,0.180758017492711,0.28862973760933,0.000706733677024939,0.000856721177737348
9,68.9897959183674,0.275510204081633,0.298833819241983,0.00128660134052233,0.00118441209318178
11,7.10932944606414,0.00874635568513119,0.0174927113702624,1.72363199801694e-06,0.000188453533639317
11,7.29591836734694,0.00728862973760932,0.0145772594752186,6.72395861519041e-07,0.000172033752359688
11,6.83527696793003,0.0116618075801749,0.0233236151603498,3.78098740479417e-06,0.000217607396752792
11,6.67201166180758,0.0116618075801749,0.0233236151603499,3.33560632894559e-06,0.000217607396752792
11,6.56413994169096,0.0145772594752187,0.0291545189504373,3.05411917527873e-06,0.000243292465773005
11,6.6268221574344,0.0160349854227405,0.0320699708454811,3.93102071537887e-06,0.000255167290795861
11,6.93148688046647,0.0116618075801749,0.0233236151603499,1.74836077600263e-06,0.000217607396752792
11,6.82507288629738,0.0204081632653061,0.0408163265306122,3.2672897913588e-06,0.000287867527628026
11,9.99416909620992,0.0918367346938775,0.106413994169096,0.000362837993365001,0.000610659242607548
11,21.198250728863,0.166180758017493,0.15597667638484,0.00299138233129707,0.000821449908686926
11,36.3673469387755,0.186588921282799,0.198250728862974,0.0050019164934475,0.000870429587011167
11,53.8279883381924,0.230320699708455,0.247813411078718,0.00394294123596048,0.000967068424492372
11,62.9868804664723,0.220116618075802,0.247813411078718,0.000943512696316277,0.000945403342980562
11,62.6851311953353,0.196793002915452,0.295918367346939,0.000891414504752593,0.000893913599111104
11,57.167638483965,0.221574344023324,0.345481049562683,0.001189646115771,0.000948528651812381
11,50.4373177842565,0.186588921282799,0.316326530612245,0.000265659420395484,0.000870429587011168
11,45.801749271137,0.214285714285714,0.317784256559767,0.000365732049605645,0.000932797401024498
11,44.7609329446064,0.211370262390671,0.27259475218659,0.000290432328726991,0.000926430108846683
11,43.4766763848397,0.19533527696793,0.240524781341109,0.000308567385232078,0.000890596654095206
11,40.6209912536443,0.206997084548105,0.26530612244898,0.000251591047602558,0.000916796258395018
11,39.2274052478134,0.150145772594752,0.260932944606414,0.000296450366229124,0.000780813425979382
