No. segment,IEMG,WL,MWL,Variance,DASDV
2,5.6661807580175,0.0116618075801749,0.0233236151603499,1.55197744870141e-06,0.000217607396752792
2,5.99125364431486,0.0102040816326531,0.0204081632653061,1.84380662454446e-06,0.000203553080869183
2,6.00728862973761,0.0102040816326531,0.0204081632653061,1.95921306914654e-06,0.000203553080869183
2,6.07725947521866,0.0160349854227405,0.032069970845481,2.70896857190405e-06,0.000255167290795861
2,6.34839650145773,0.0204081632653061,0.0393586005830904,4.65004610772731e-06,0.000287867527628026
2,6.7201166180758,0.0262390670553936,0.0524781341107872,9.22429456484689e-06,0.000326411095129188
2,6.8935860058309,0.0291545189504373,0.0583090379008746,8.04012480466929e-06,0.000344067504719375
2,7.95043731778425,0.0408163265306122,0.0816326530612245,2.02072919278726e-05,0.000407106161738366
2,10.5787172011662,0.0553935860058309,0.110787172011662,0.000151482032231705,0.00047426432590619
2,11.3629737609329,0.0743440233236152,0.147230320699708,0.000155114137266379,0.000549431744532234
2,11.2973760932945,0.075801749271137,0.151603498542274,0.000160051425230097,0.000554792181172306
2,11.1516034985423,0.0670553935860058,0.134110787172012,0.000159174079755817,0.000521804206526528
2,9.87317784256559,0.0568513119533528,0.113702623906706,6.78244447700751e-05,0.000480464122716196
2,10.5014577259475,0.0670553935860058,0.134110787172012,9.06096624769356e-05,0.000521804206526528
2,10.5087463556851,0.0743440233236152,0.14868804664723,9.21771611799046e-05,0.000549431744532234
2,11.7711370262391,0.097667638483965,0.19533527696793,0.000108345178220684,0.00062974693341277
2,11.100583090379,0.0991253644314869,0.196793002915452,0.000108856195787037,0.000634429131214022
2,11.2492711370262,0.0801749271137026,0.158892128279883,0.000101137265582069,0.000570571407854002
2,13.8819241982507,0.0685131195335277,0.135568513119534,6.71299344096261e-05,0.000527445497031656
2,14.7915451895044,0.0451895043731778,0.0903790087463557,8.78784314280417e-05,0.000428360588868674
2,18.7142857142857,0.0568513119533528,0.112244897959184,0.000157926065683859,0.000480464122716196
2,20.7959183673469,0.0816326530612245,0.163265306122449,0.000160740411076315,0.000575735055256051
2,20.9314868804665,0.0947521865889213,0.189504373177843,0.000159178995915803,0.000620276515243328
4,17.030612244898,0.100583090379009,0.199708454810496,7.37830279762005e-05,0.000639077025813923
4,15.5612244897959,0.0830903790087464,0.166180758017493,6.32020047914954e-05,0.000580852800837596
4,15.9489795918367,0.0903790087463557,0.180758017492711,7.1537181405309e-05,0.000605793354364204
4,14.8965014577259,0.0685131195335277,0.135568513119533,3.81033474244487e-05,0.000527445497031656
4,15.3381924198251,0.075801749271137,0.150145772594752,5.30786777456117e-05,0.000554792181172306
4,18.1603498542274,0.0889212827988338,0.177842565597668,0.000134636292119255,0.000600888064286222
4,18.2040816326531,0.0903790087463557,0.177842565597668,0.000136927979004657,0.000605793354364204
4,19.0612244897959,0.110787172011662,0.221574344023324,0.000116302599731957,0.000670711041846268
4,18.4577259475219,0.119533527696793,0.239067055393586,0.00014482507479357,0.000696683598196234
4,16.8396501457726,0.113702623906706,0.225947521865889,6.64549078270447e-05,0.000679478878578936
4,18.4285714285714,0.106413994169096,0.212827988338192,0.000134193015620256,0.000657340044789554
4,18.9241982507289,0.0932944606413994,0.185131195335277,0.000133716855107979,0.000615486663521002
4,19.8906705539359,0.0874635568513119,0.173469387755102,8.23562848461531e-05,0.000595942399407402
4,19.6297376093294,0.0830903790087463,0.166180758017493,9.00818740638102e-05,0.000580852800837595
4,17.7492711370262,0.0918367346938775,0.183673469387755,6.12784379927431e-05,0.000610659242607548
