No. segment,IEMG,WL,MWL,Variance,DASDV
1,6.07725947521866,0.0116618075801749,0.0233236151603499,1.06345254743099e-06,0.000217607396752792
1,6.11224489795918,0.0102040816326531,0.0204081632653061,9.83741699243083e-07,0.000203553080869183
1,6.01603498542275,0.00583090379008747,0.0116618075801749,5.29942315995116e-07,0.000153871665880251
1,6.15597667638483,0.00728862973760933,0.0145772594752187,7.62761130009291e-07,0.000172033752359688
1,5.98833819241983,0.0087463556851312,0.0174927113702624,1.64051765445468e-06,0.000188453533639317
1,5.9795918367347,0.0116618075801749,0.0233236151603499,2.01243584463834e-06,0.000217607396752792
1,6.0801749271137,0.0116618075801749,0.0233236151603499,2.07956855774709e-06,0.000217607396752792
1,5.99854227405247,0.0102040816326531,0.0204081632653061,1.74178397334687e-06,0.000203553080869183
1,6.09037900874637,0.00728862973760933,0.0145772594752187,9.46993814403984e-07,0.000172033752359688
1,6.02332361516036,0.00728862973760933,0.0145772594752187,8.03948356641035e-07,0.000172033752359688
1,5.91107871720117,0.0131195335276968,0.0262390670553936,1.38466358913868e-06,0.000230807498820376
1,6.13702623906705,0.0189504373177843,0.0379008746355685,4.12201106450237e-06,0.000277396090586153
1,7.13848396501458,0.0233236151603499,0.0466472303206997,2.20321409187618e-05,0.000307743331760501
1,8.10204081632653,0.0233236151603499,0.0451895043731778,2.44853705193963e-05,0.000307743331760501
1,8.50437317784257,0.0204081632653061,0.0408163265306122,1.39856366155164e-05,0.000287867527628026
1,8.67055393586006,0.0174927113702624,0.0335276967930029,1.06060150347971e-05,0.000266513543149856
1,8.21137026239067,0.0145772594752187,0.0291545189504373,7.41190861499037e-06,0.000243292465773005
1,7.65597667638485,0.0116618075801749,0.0233236151603499,1.47478222752933e-06,0.000217607396752792
1,7.50583090379009,0.0102040816326531,0.0204081632653061,2.16638235280322e-06,0.000203553080869183
1,7.14285714285714,0.0145772594752187,0.0291545189504373,4.22362266553397e-06,0.000243292465773005
1,6.8134110787172,0.021865889212828,0.043731778425656,3.61007274577741e-06,0.000297971199703701
1,6.61953352769679,0.0262390670553936,0.0524781341107872,2.48206888028006e-06,0.000326411095129188
1,6.54081632653061,0.0247813411078717,0.0495626822157434,2.22281131958971e-06,0.000317214565607011
1,6.66618075801749,0.0174927113702624,0.0349854227405248,1.35664640982511e-06,0.000266513543149856
1,6.58454810495626,0.00874635568513119,0.0174927113702624,5.63484009539531e-07,0.000188453533639317
1,6.40233236151603,0.00583090379008747,0.0116618075801749,9.80206667815608e-07,0.000153871665880251
1,7.07580174927114,0.0276967930029154,0.0553935860058309,2.68959002287883e-05,0.000335355520923134
1,9.43586005830904,0.0422740524781341,0.0845481049562682,0.000145864127403148,0.000414312139956742
1,11.1822157434402,0.107871720116618,0.126822157434402,0.000169019208049362,0.00066182705964181
1,19.0918367346939,0.150145772594752,0.141399416909621,0.00102157460854233,0.000780813425979382
3,6.62536443148688,0.0189504373177843,0.0379008746355685,2.6776629912626e-06,0.000277396090586153
3,6.54664723032071,0.0204081632653061,0.0393586005830904,3.70403881372169e-06,0.000287867527628026
3,6.23906705539359,0.0204081632653061,0.0408163265306122,4.25913739987511e-06,0.000287867527628026
3,6.45918367346939,0.0174927113702624,0.0349854227405248,6.05393040262746e-06,0.000266513543149856
3,7.22740524781341,0.0233236151603499,0.0451895043731779,2.88221141906095e-05,0.000307743331760501
3,8.33673469387755,0.021865889212828,0.043731778425656,2.94436713675995e-05,0.000297971199703701
3,9.16326530612245,0.0233236151603499,0.0466472303206997,1.24032578965387e-05,0.000307743331760501
3,9.59620991253644,0.0306122448979592,0.0597667638483965,5.51384336853583e-06,0.000352564278102601
3,8.87463556851311,0.021865889212828,0.043731778425656,9.43008271994588e-06,0.000297971199703701
3,8.29737609329446,0.021865889212828,0.043731778425656,6.79015413392073e-06,0.000297971199703701
3,7.84693877551021,0.0174927113702624,0.0349854227405248,5.55330418447044e-06,0.000266513543149856
3,7.3731778425656,0.00874635568513119,0.0174927113702624,8.47026414036312e-07,0.000188453533639317
3,7.30466472303207,0.00728862973760932,0.0145772594752186,1.1167246489427e-06,0.000172033752359688
3,6.94606413994168,0.00583090379008746,0.0116618075801749,1.6273476071365e-06,0.00015387166588025
3,6.70116618075801,0.00437317784256559,0.00874635568513119,1.70390159004964e-06,0.000133256771574928
3,6.38338192419825,0.00583090379008746,0.0116618075801749,1.75993594867678e-06,0.000153871665880251
3,6.2128279883382,0.00728862973760933,0.0145772594752187,9.50939895997443e-07,0.000172033752359688
3,6.40087463556851,0.0087463556851312,0.0174927113702624,2.14862498563265e-06,0.000188453533639317
3,6.59912536443149,0.0102040816326531,0.0204081632653061,2.87654550357301e-06,0.000203553080869183
3,6.79446064139941,0.00874635568513119,0.0174927113702624,1.56263186900374e-06,0.000188453533639317
3,6.8804664723032,0.00728862973760932,0.0145772594752186,9.08914127027086e-07,0.000172033752359688
3,6.91107871720116,0.00728862973760932,0.0145772594752186,9.98342201138886e-07,0.000172033752359688
3,6.79737609329446,0.00728862973760933,0.0145772594752187,9.71903454462698e-07,0.000172033752359688
3,6.64868804664723,0.00728862973760933,0.0145772594752187,1.72639425513236e-06,0.000172033752359688
3,6.54373177842565,0.00728862973760933,0.0145772594752187,1.90396792683809e-06,0.000172033752359688
3,6.49562682215743,0.00874635568513119,0.0174927113702624,1.48346360703495e-06,0.000188453533639317
3,6.36443148688047,0.0131195335276968,0.0262390670553936,1.65807771754558e-06,0.000230807498820376
3,9.74052478134111,0.118075801749271,0.0685131195335278,0.000571151837987864,0.000803233677413245
3,18.6661807580175,0.186588921282799,0.138483965014578,0.00199879448719984,0.000973169863092019
3,19.9956268221574,0.246355685131195,0.145772594752187,0.00189181779363377,0.00109075368458161
5,6.71720116618076,0.0131195335276968,0.0262390670553936,1.67866310985813e-06,0.000230807498820376
5,6.74489795918367,0.00874635568513119,0.0174927113702624,1.19091098289976e-06,0.000188453533639317
5,6.81778425655976,0.00874635568513119,0.0174927113702624,1.16591913280784e-06,0.000188453533639317
5,7.0597667638484,0.0131195335276968,0.0262390670553936,2.56414737742404e-06,0.000230807498820376
5,7.23469387755102,0.021865889212828,0.043731778425656,4.40696748157013e-06,0.000297971199703701
5,7.50874635568513,0.0233236151603499,0.0466472303206997,3.53238426440616e-06,0.000307743331760501
5,7.82215743440233,0.0291545189504373,0.0583090379008746,3.26018684449057e-06,0.000344067504719375
5,7.78425655976676,0.0306122448979592,0.0612244897959184,3.6935323714791e-06,0.000352564278102601
5,7.74927113702624,0.0233236151603499,0.0466472303206997,2.70148745888311e-06,0.000307743331760501
5,7.82507288629738,0.0247813411078717,0.0495626822157434,2.80066564293209e-06,0.000317214565607011
5,7.62099125364431,0.0174927113702624,0.0349854227405248,2.23637597506723e-06,0.000266513543149856
5,7.3935860058309,0.0131195335276968,0.0262390670553936,2.70595968468904e-06,0.000230807498820376
5,7.25801749271137,0.0116618075801749,0.0233236151603499,2.56099051214927e-06,0.000217607396752792
5,7.06268221574344,0.0102040816326531,0.0204081632653061,1.02622784439934e-06,0.000203553080869183
5,6.93877551020408,0.0102040816326531,0.0204081632653061,9.24698453400927e-07,0.000203553080869183
5,6.89941690962099,0.010204081632653,0.0189504373177842,1.15539624855862e-06,0.000203553080869183
5,7.02332361516035,0.0102040816326531,0.0204081632653061,1.94798317861181e-06,0.000203553080869183
5,7.18658892128281,0.0116618075801749,0.0233236151603499,3.00921605514648e-06,0.000217607396752792
5,7.30466472303207,0.0131195335276968,0.0262390670553936,2.50179928824736e-06,0.000230807498820376
5,7.466472303207,0.0131195335276968,0.0262390670553936,1.28635683144159e-06,0.000230807498820376
5,7.12536443148687,0.0160349854227405,0.032069970845481,3.08872959925471e-06,0.000255167290795861
5,6.64868804664723,0.0131195335276968,0.0262390670553936,3.02860118097435e-06,0.000230807498820376
5,6.39358600583091,0.0102040816326531,0.0204081632653061,2.22499810647275e-06,0.000203553080869183
5,6.21865889212827,0.0087463556851312,0.0160349854227405,6.74188040242741e-07,0.000188453533639317
5,6.30612244897959,0.00583090379008747,0.0116618075801749,9.81982404532666e-07,0.000153871665880251
5,6.3804664723032,0.00583090379008747,0.0116618075801749,6.27278995300477e-07,0.000153871665880251
5,6.93440233236152,0.021865889212828,0.043731778425656,1.30962391503703e-05,0.000297971199703701
5,9.37026239067055,0.043731778425656,0.087463556851312,0.000139256167144799,0.000421394911817556
5,12.6530612244898,0.0772594752186589,0.153061224489796,0.000274561780470331,0.00056010131822744
5,16.5597667638484,0.102040816326531,0.204081632653061,0.000255143112948912,0.000643691360291064
7,6.10204081632652,0.00291545189504373,0.00583090379008747,4.97929729068169e-07,0.000108803698376396
7,6.18804664723032,0.00291545189504373,0.00583090379008747,9.90713110058197e-07,0.000108803698376396
7,6.34402332361516,0.0087463556851312,0.0174927113702624,8.35517009388721e-07,0.000188453533639317
