No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.0186548428895368,0.0131195335276968,0.0247813411078717,0,0,6.71574344023324,0.126127293899651,0.0186548428895368,2.35697809376736e-06,0.001535245287818,0.0187177347498488,0,3.65446616370384e-05,0.597527260148505,2.78154047563424,0.000230807498820376,0.013769436345967,0.00802688934923801,0.021865889212828,0.355144046690425
1,0.0197845804988662,0.021865889212828,0.043731778425656,0,0,7.12244897959183,0.143456382969681,0.0197845804988662,7.07999382696041e-06,0.00266082577914459,0.0199622131211336,0,6.0907769395064e-05,0.574790896326127,2.23266107502816,0.000297971199703701,0.0147108843537415,0.00842652992116725,0.0262390670553936,0.378756363602885
1,0.0205579850988014,0.0233236151603499,0.0466472303206997,0,0,7.40087463556851,0.154079082695136,0.0205579850988014,5.3816496351549e-06,0.0023198382778019,0.0206880992827019,0,6.4968287354735e-05,0.0970821230491581,2.8349479807013,0.000307743331760501,0.0157819080012957,0.010190172260223,0.0262390670553936,0.392529085158203
1,0.0209912536443149,0.0174927113702624,0.0349854227405248,0,0,7.55685131195335,0.159767613834372,0.0209912536443149,3.17501725009838e-06,0.0017818578086083,0.0210665357217958,0,4.87262155160512e-05,0.970249169402199,3.33492485323485,0.000266513543149856,0.0160086653709103,0.0105031905467496,0.0262390670553936,0.399709411741044
1,0.020578231292517,0.0174927113702624,0.0349854227405248,0,0,7.40816326530612,0.15388571088577,0.020578231292517,4.00783777039823e-06,0.00200195848368497,0.0206751132527981,0,4.87262155160512e-05,0.849068081548663,3.31264703840373,0.000266513543149856,0.0153405409782961,0.0103123806728144,0.0262390670553936,0.392282692564648
1,0.0207240038872692,0.0145772594752187,0.0291545189504373,0,0,7.46064139941691,0.156337920424313,0.0207240038872692,4.80100017068381e-06,0.00219111847481687,0.0208391938706527,0,4.06051795967094e-05,0.904431362887698,3.25285451501341,0.000243292465773005,0.0151947683835439,0.0087755777941281,0.0262390670553936,0.395395903398496
1,0.0211653709102689,0.0189504373177843,0.0379008746355685,0,0,7.61953352769679,0.163403428843424,0.0211653709102689,5.9419932214263e-06,0.0024376204014215,0.0213048917728759,0,5.27867334757222e-05,0.418883055891358,2.09860995489542,0.000277396090586153,0.0159499514091351,0.00962695993725387,0.0262390670553936,0.404231899834024
1,0.0208616780045351,0.0233236151603499,0.043731778425656,0,0,7.51020408163265,0.159266122108985,0.0208616780045351,7.21633094601447e-06,0.00268632294149726,0.0210334470486219,0,6.4968287354735e-05,0.385673437430706,1.89061364571761,0.000326411095129188,0.0162374473598964,0.0112789487156793,0.0262390670553936,0.399081598309149
1,0.0512107223841918,0.260932944606414,0.0758017492711378,0,0,18.435860058309,2.18652304736972,0.0512107223841918,0.00346075023958174,0.0588281415615158,0.0779337868423096,0,0.000726832714781097,1.70925051006664,4.27267010939002,0.00142901967257832,0.0307296728215096,-0.00258860031446666,0.214285714285714,1.47868963862256
1,0.0768626498218335,0.379008746355685,0.132653061224491,0,0,27.6705539358601,3.6040425332982,0.0768626498218335,0.00411479230013936,0.0641466468347283,0.100056130542619,0,0.00105573466951444,0.548158404833552,1.79308795097706,0.00162478570464696,0.0582847424684159,0.0234757725703565,0.214285714285714,1.8984315982669
1,0.155506964690638,0.715743440233236,0.236151603498544,0,0,55.9825072886297,15.0508036617396,0.155506964690638,0.0176744676253851,0.1329453557872,0.204469528168078,0,0.00199371431819843,1.13426469668236,3.58207676831916,0.00272986722923484,0.111125283446712,0.0301352782366614,0.492711370262391,3.8795365266665
1,0.275315840621963,0.784256559766764,0.263848396501461,0,0,99.1137026239067,37.3407168781715,0.275315840621963,0.0280031880866723,0.167341531266665,0.32206243734791,0,0.00218455866230296,0.354544095410504,1.43206861974015,0.00278673439278493,0.195813087139618,0.0646037908929284,0.5466472303207,6.11070510482804
1,0.386345966958212,0.597667638483965,0.256559766763853,0,0,139.084548104956,66.0290992698621,0.386345966958212,0.0342460864716066,0.185056981688362,0.428268799515568,0,0.00166481236346508,-0.429292256890851,1.50446933823144,0.00246675045700132,0.297702057013282,0.138723848389074,0.596209912536443,8.12582914353126
1,0.479134272756722,0.641399416909621,0.278425655976681,0,0,172.48833819242,87.0732709160299,0.479134272756722,0.0123348090172405,0.111062185361357,0.491803006282975,0,0.00178662790225521,-1.40892102331357,4.4670317751257,0.00254702927734433,0.37549400712666,0.2427419575264,0.596209912536443,9.3313059598338
1,0.48879980563654,0.37463556851312,0.225947521865894,0,0,175.967930029155,88.3169385205144,0.48879980563654,0.00641740535932968,0.0801087096346563,0.495302765208969,0,0.00104355311563543,-0.277841054081383,1.83447539188839,0.0013997247983633,0.380409782960803,0.276656772325295,0.596209912536443,9.39770921663968
