No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.105434377330351,0.161073825503356,0.322147651006711,0,0,37.9563758389262,4.11692040899059,0.105434377330351,0.000320372024224639,0.0178989391927186,0.106938720887122,0,0.000448673608644445,0.151724604842534,1.60088283917484,0.00122703550738793,0.0792598806860552,0.055092320972248,0.134228187919463,2.02901956840997
1,0.0988534675615213,0.151006711409396,0.302013422818792,0,0,35.5872483221477,3.58356605558309,0.0988534675615213,0.000182850022189018,0.0135222047828384,0.099771489687172,0,0.000420631508104167,0.559349778959859,2.33570009121085,0.00118807202132966,0.0743055555555556,0.048638570583832,0.130872483221477,1.89303091775678
1,0.1027591349739,0.10738255033557,0.214765100671141,0,0,36.9932885906041,3.86905995225441,0.1027591349739,0.000188472470317789,0.0137285276092445,0.103669613466349,0,0.000299115739096297,-0.0353115844919915,1.81475697784948,0.00100187029645916,0.0745385906040269,0.0423933956664825,0.130872483221477,1.96699261621756
1,0.0995712155108128,0.0805369127516779,0.161073825503356,0,0,35.8456375838926,3.6162560245034,0.0995712155108128,0.00013109281201988,0.0114495769362837,0.100225523813151,0,0.000224336804322222,0.0389289116627134,1.83621006955519,0.000867645128030681,0.0765846383296048,0.0488780911209066,0.120805369127517,1.90164560959801
1,0.120013049962714,0.208053691275168,0.406040268456376,0,0,43.2046979865772,5.64577046079005,0.120013049962714,0.00128312780697209,0.0358207733999713,0.125230570247112,0,0.000579536744499075,1.90989227243756,5.65476662370678,0.00139454443320082,0.0869174123788218,0.0458355449538453,0.241610738255034,2.37608300797553
1,0.169863907531693,0.275167785234899,0.543624161073826,0,0,61.1510067114094,12.8320233322823,0.169863907531693,0.00680967794647788,0.0825207728179874,0.188797535090742,0,0.00076648408143426,0.8233042593189,2.05784431538828,0.00160377499450542,0.118409768829232,0.039259636124168,0.332214765100671,3.58218136507385
1,0.220721476510067,0.325503355704698,0.644295302013423,0,0,79.4597315436241,20.7761925138507,0.220721476510067,0.00901872770041351,0.0949669821591352,0.24023248296558,0,0.000906694584135649,-0.184094862523811,1.3313902290285,0.0017443048115576,0.16866610738255,0.0798236857943401,0.342281879194631,4.558090884773
1,0.280499627143922,0.459731543624161,0.855704697986577,0,0,100.979865771812,30.2416557812711,0.280499627143922,0.00533939020399579,0.0730711311257448,0.289835469520933,0,0.00128058925800602,-1.10832446258833,3.06289988360074,0.00207298803404215,0.21761744966443,0.128172185570437,0.375838926174497,5.49924138234276
1,0.302712527964206,0.385906040268456,0.664429530201342,0,0,108.976510067114,33.4680081978289,0.302712527964206,0.00133552464260751,0.0365448305866576,0.304904393930972,0,0.00107494718737732,-0.174648803479359,1.93010584421943,0.00189926441728621,0.233892617449664,0.164916844915513,0.375838926174497,5.78515412049056
1,0.295600298284862,0.375838926174497,0.607382550335571,0,0,106.41610738255,31.9627494257015,0.295600298284862,0.0014097948220216,0.0375472345455908,0.297968815602226,0,0.00104690508683704,0.266187751397128,1.85234442303299,0.00187432769766791,0.222548471290082,0.147553862264089,0.375838926174497,5.6535607740345
