No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.0168812763200518,0.0116618075801749,0.0233236151603499,0,0,6.07725947521866,0.102973675934347,0.0168812763200518,1.06345254743099e-06,0.00103123835626444,0.0169126576476472,0,3.24841436773675e-05,0.328097169632467,2.58822667041229,0.000217607396752792,0.0127024619371558,0.00808920621627111,0.0189504373177843,0.320895116719384
1,0.0169784580498866,0.0102040816326531,0.0204081632653061,0,0,6.11224489795918,0.104129656860662,0.0169784580498866,9.83741699243083e-07,0.000991837536718128,0.0170073233295299,0,2.84236257176966e-05,0.25413205022152,2.52609046778246,0.000203553080869183,0.012674117265954,0.00803250614038454,0.0189504373177843,0.322691271745397
1,0.016711208292841,0.00583090379008747,0.0116618075801749,0,0,6.01603498542275,0.10072546302986,0.016711208292841,5.29942315995116e-07,0.000727971370312814,0.0167270126699516,0,1.62420718386837e-05,0.144822639278977,1.02097359684774,0.000153871665880251,0.0126255264010366,0.00813174932792476,0.0174927113702624,0.317372750925249
1,0.0170999352121801,0.00728862973760933,0.0145772594752187,0,0,6.15597667638483,0.105540633579546,0.0170999352121801,7.62761130009291e-07,0.000873361969637613,0.0171221618556142,0,2.03025897983547e-05,0.184273592195242,2.43415231302279,0.000172033752359688,0.0127692743764172,0.00791553972505536,0.0189504373177843,0.324870179578776
1,0.0166342727567217,0.0087463556851312,0.0174927113702624,0,0,5.98833819241983,0.100200596690155,0.0166342727567217,1.64051765445468e-06,0.00128082694164929,0.0166833746827788,0,2.43631077580256e-05,-0.184383436812216,2.19516957240152,0.000188453533639317,0.0126417233560091,0.00843785219316508,0.0189504373177843,0.316544778333421
1,0.016609977324263,0.0116618075801749,0.0233236151603499,0,0,5.9795918367347,0.100043349284737,0.016609977324263,2.01243584463834e-06,0.00141860348393705,0.0166702787156545,0,3.24841436773675e-05,0.0532273258326278,1.99991156135208,0.000217607396752792,0.0124514091350826,0.00795796808702191,0.0189504373177843,0.316296299827767
1,0.0168893747975381,0.0116618075801749,0.0233236151603499,0,0,6.0801749271137,0.103436918290848,0.0168893747975381,2.07956855774709e-06,0.00144207092673942,0.0169506570088045,0,3.24841436773675e-05,-0.429994965257673,2.0948303011495,0.000217607396752792,0.0124716553287982,0.00766050161400985,0.0189504373177843,0.321616103904715
1,0.0166626174279235,0.0102040816326531,0.0204081632653061,0,0,5.99854227405247,0.100576715484194,0.0166626174279235,1.74178397334687e-06,0.00131976663594246,0.0167146571976177,0,2.84236257176966e-05,-0.367699681625425,2.08623064871972,0.000203553080869183,0.012674117265954,0.00791362066677891,0.0189504373177843,0.317138322320394
1,0.0169177194687399,0.00728862973760933,0.0145772594752187,0,0,6.09037900874637,0.103375294307644,0.0169177194687399,9.46993814403984e-07,0.000973136071885111,0.0169456069616585,0,2.03025897983547e-05,0.0320044911505801,2.74704817341987,0.000172033752359688,0.0128138160025915,0.00851661648091038,0.0189504373177843,0.321520285997079
1,0.0167314544865565,0.00728862973760933,0.0145772594752187,0,0,6.02332361516036,0.101067582384891,0.0167314544865565,8.03948356641035e-07,0.000896631672784893,0.0167553956802719,0,2.03025897983547e-05,-0.382865911689502,2.62000328510049,0.000172033752359688,0.0125263200518303,0.00800285809751395,0.0189504373177843,0.317911280682033
1,0.0164196631033366,0.0131195335276968,0.0262390670553936,0,0,5.91107871720117,0.0975550153422468,0.0164196631033366,1.38466358913868e-06,0.00117671729363457,0.0164616570772345,0,3.65446616370384e-05,-0.0997522730344748,3.15353495891871,0.000230807498820376,0.0122691933916424,0.00792652534987079,0.0189504373177843,0.312337982548147
1,0.0170472951085196,0.0189504373177843,0.0379008746355685,0,0,6.13702623906705,0.106099499358261,0.0170472951085196,4.12201106450237e-06,0.00203027364276404,0.0171674352059568,0,5.27867334757222e-05,1.05788656767914,4.30633119964539,0.000277396090586153,0.0126194525429219,0.00738041995905968,0.0233236151603499,0.325729181005111
