No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.130247949291573,0.11744966442953,0.23489932885906,0,0,46.8892617449664,6.14273005720463,0.130247949291573,9.88854348939448e-05,0.00994411559134068,0.130625950897173,0,0.000327157839636574,-0.391949233622684,2.02483873327061,0.00104778103602403,0.0972734899328859,0.0585845813806596,0.144295302013423,2.47845315816229
1,0.135663683818046,0.100671140939597,0.201342281879195,0,0,48.8389261744967,6.66774019188325,0.135663683818046,0.000117190956360539,0.0108254771885834,0.136093719667768,0,0.000280421005402778,-1.01602877949818,2.97903318655487,0.000970056743311555,0.101579977628635,0.0610271892974403,0.147651006711409,2.5821967763676
1,0.146392617449665,0.110738255033557,0.221476510067114,0,0,52.7013422818792,7.82400567542003,0.146392617449665,0.000303393414108803,0.017418192044779,0.147422349385665,0,0.000308463105943056,0.3153712205624,3.11111620053923,0.00101740409561228,0.10925149142431,0.0639608437239473,0.184563758389262,2.79714241243095
1,0.152283743475019,0.104026845637584,0.204697986577181,0,0,54.8221476510067,8.40997027160939,0.152283743475019,0.000171165465108315,0.0130830220174207,0.152843150099206,0,0.000289768372249537,1.04951263466591,2.86872665839225,0.000986091825382249,0.115944258016406,0.0738037893604222,0.184563758389262,2.89999487441088
1,0.157727442207308,0.154362416107383,0.305369127516778,0,0,56.7818791946309,9.01971758028918,0.157727442207308,0.000177317579932289,0.0133160647314546,0.158286989535965,0,0.000429978874950926,0.457564548177846,1.83493345086845,0.00120120028750738,0.119351230425056,0.0758553091239722,0.184563758389262,3.00328446542934
1,0.155136092468307,0.197986577181208,0.395973154362416,0,0,55.8489932885906,8.7832417458673,0.155136092468307,0.000331607684642455,0.0182100984248426,0.156198251393927,0,0.000551494643958797,-0.579853839571268,2.90164447043784,0.0013603871388862,0.117062826249068,0.0787957359490825,0.184563758389262,2.96365344564227
1,0.134097688292319,0.184563758389262,0.369127516778523,0,0,48.2751677852349,6.83171929192379,0.134097688292319,0.000997579080779804,0.0315844753127198,0.137757025349423,0,0.00051410517657176,-0.568257479192993,2.02020594978324,0.00131346303955653,0.104525540641312,0.079370944260652,0.181208053691275,2.61375578276238
1,0.121485831469053,0.228187919463087,0.456375838926174,0,0,43.7348993288591,5.72232106661862,0.121485831469053,0.00113969486751212,0.0337593671076951,0.126076707984317,0,0.00063562094557963,0.171568435068968,1.59959957032308,0.00146046437588194,0.088758389261745,0.0638030845441007,0.181208053691275,2.39213734275828
1,0.121355331841909,0.275167785234899,0.550335570469799,0,0,43.6879194630873,5.72509121210757,0.121355331841909,0.00117919010635658,0.034339337593445,0.126107220827133,0,0.00076648408143426,0.300779049324481,1.82969230900676,0.00160377499450542,0.0842841163310962,0.0374195941856021,0.191275167785235,2.39271628324538
1,0.12824384787472,0.288590604026846,0.573825503355705,0,0,46.1677852348993,6.48398720778343,0.12824384787472,0.00156894925182798,0.0396099640472947,0.134205348541614,0,0.000803873548821297,0.141582205140897,1.5381852778176,0.00164242571958879,0.0971196868008948,0.0539114731835885,0.194630872483221,2.54636745340955
