No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.142197530864198,0.413333333333333,0.8,0,0,51.1911111111111,8.16683456790123,0.142197530864198,0.00247238152007367,0.0497230481776175,0.150617567293803,0,0.00115134633240483,0.377784119275367,2.41987939285357,0.00226209964649839,0.108604938271605,0.060712424193925,0.271111111111111,2.85776740969261
1,0.208617283950617,0.488888888888889,0.928888888888889,0,0,75.1022222222222,18.6337975308642,0.208617283950617,0.00826232844626324,0.0908973511509727,0.227509447489209,0,0.00136180748994119,0.799575735979774,2.37063396243546,0.00246017839456247,0.148469135802469,0.0587974593062681,0.404444444444444,4.31668825963425
1,0.287938271604938,0.466666666666667,0.884444444444445,0,0,103.657777777778,35.2913580246914,0.287938271604938,0.0151652274455411,0.12314717798448,0.313099904293481,0,0.00129990714948932,0.20795968364382,1.50177245970786,0.00240361500844903,0.211086419753086,0.0881946852595595,0.502222222222222,5.9406529964888
1,0.399925925925926,0.626666666666667,0.831111111111113,0,0,143.973333333333,67.2220049382716,0.399925925925926,0.0268616609924688,0.163895274466559,0.43212011234748,0,0.0017455896007428,0.193204389613325,2.36366079908069,0.00278535024786854,0.300432098765432,0.142999586079712,0.768888888888889,8.19890266671532
1,0.507,0.782222222222222,0.640000000000005,0,0,182.52,98.6728888888889,0.507,0.0170898297740638,0.130728075691734,0.523537351126633,0,0.00217889198390591,0.333309455874438,2.20653380729185,0.00311190687086153,0.387104938271605,0.21278772611333,0.782222222222222,9.93342281838888
1,0.552506172839506,0.688888888888889,0.471111111111116,0,0,198.902222222222,112.997037037037,0.552506172839506,0.00864159183221186,0.0929601626085705,0.56025053184822,0,0.00191891055400805,0.771650844434389,2.83538617869001,0.00292035808611665,0.430358024691358,0.287842814028477,0.782222222222222,10.6300064457665
1,0.581506172839506,0.635555555555556,0.360000000000005,0,0,209.342222222222,123.566538271605,0.581506172839506,0.00510513597059351,0.0714502342235035,0.585867206871823,0,0.00177034973692355,1.28214524530153,3.5742948578652,0.00280503494683998,0.435030864197531,0.285521670348143,0.782222222222222,11.1160486806961
1,0.548901234567901,0.528888888888889,0.533333333333336,0,0,197.604444444444,110.15729382716,0.548901234567901,0.00471300923537796,0.068651360040264,0.553165872820462,0,0.00147322810275457,1.36094436433403,5.29422052148168,0.00255884357800295,0.412512345679012,0.27195180695722,0.782222222222222,10.4955844919261
1,0.511518518518519,0.444444444444444,0.795555555555556,0,0,184.146666666667,95.1029530864197,0.511518518518519,0.00253070463220881,0.0503061092930949,0.513979444807377,0,0.00123800680903745,-0.803390111429619,3.04096140482799,0.0023456880620856,0.387771604938272,0.25709661468159,0.573333333333333,9.75207429660068
1,0.488049382716049,0.582222222222222,1.05777777777778,0,0,175.697777777778,87.0285037037037,0.488049382716049,0.00356354238071766,0.0596954133976612,0.491676564035138,0,0.00162178891983906,-0.136042080253904,2.08389684885289,0.00268476269991228,0.363203703703704,0.246695125989647,0.573333333333333,9.32890688685998
1,0.440518518518518,0.648888888888889,1.2,0,0,158.586666666667,70.9600790123457,0.440518518518518,0.0030632745280099,0.0553468565323263,0.443972218263541,0,0.00180748994119468,-0.214384600240276,2.01567874399908,0.00283430566938922,0.333728395061728,0.225892638992039,0.546666666666667,8.42378056530117
1,0.401037037037037,0.511111111111111,0.924444444444445,0,0,144.373333333333,59.4085135802469,0.401037037037037,0.0042046232676502,0.0648430664577964,0.40623102889122,0,0.00142370783039307,0.305674206679385,1.7828938345089,0.00251547020600573,0.30287037037037,0.210934064301068,0.528888888888889,7.70769184517952
1,0.367925925925926,0.346666666666667,0.688888888888889,0,0,132.453333333333,49.6870320987654,0.367925925925926,0.002657428384745,0.0515502510638406,0.371509802841973,0,0.000965645311049211,0.957803125521315,2.51554293679194,0.002071655603134,0.272314814814815,0.183378788786875,0.488888888888889,7.04890290036438
1,0.338407407407407,0.235555555555556,0.462222222222222,0,0,121.826666666667,41.5313185185185,0.338407407407407,0.000847554592661372,0.0291127908772308,0.339653902763609,0,0.000656143608789848,1.80822558351034,6.0326354771141,0.00170768668579566,0.251783950617284,0.163143857969185,0.444444444444444,6.44447969339019
1,0.314827160493827,0.235555555555556,0.471111111111111,0,0,113.337777777778,35.9128691358025,0.314827160493827,0.000643616661126204,0.0253696011227257,0.31584485087092,0,0.000656143608789848,-1.40566633648732,3.91873440311233,0.00170768668579566,0.239339506172839,0.159313597088971,0.346666666666667,5.99273469592994
1,0.306950617283951,0.275555555555556,0.551111111111111,0,0,110.502222222222,34.1830913580247,0.306950617283951,0.000736395642521713,0.0271366107412424,0.308144497841627,0,0.000767564221603219,-0.608193607418744,2.26808743794304,0.00184699662708375,0.22920987654321,0.150205403455587,0.346666666666667,5.84663076977029
1,0.298987654320988,0.293333333333333,0.582222222222222,0,0,107.635555555556,32.3929283950617,0.298987654320988,0.00058837358765967,0.024256413330492,0.29996725930166,0,0.000817084493964717,-0.279859474748942,2.2948500436034,0.00190564599016795,0.221975308641975,0.138914805953732,0.346666666666667,5.69147857722945
1,0.284728395061728,0.262222222222222,0.524444444444444,0,0,102.502222222222,29.3910320987654,0.284728395061728,0.000573088788778462,0.0239392729375489,0.28573021511542,0,0.000730424017332095,0.384170320530949,1.96817182452559,0.00180175718839149,0.216925925925926,0.142855170885024,0.342222222222222,5.42134965656758
1,0.288037037037037,0.208888888888889,0.417777777777778,0,0,103.693333333333,30.0447407407407,0.288037037037037,0.000493649712851198,0.0222182292915344,0.288890313386801,0,0.000581863200247601,0.292135518744746,1.83580892933758,0.00160812271539429,0.214820987654321,0.136908745997953,0.333333333333333,5.48130830557274
1,0.289259259259259,0.213333333333333,0.426666666666666,0,0,104.133333333333,30.3052641975309,0.289259259259259,0.000511792014856081,0.0226228206653388,0.290140120351505,0,0.000594243268337975,0.269847591456642,1.84616243686144,0.00162514036089601,0.214827160493827,0.130514818333318,0.333333333333333,5.50502172543677
1,0.292395061728395,0.244444444444444,0.488888888888889,0,0,105.262222222222,31.0492049382716,0.292395061728395,0.000755016640492757,0.0274775661311688,0.293679743079428,0,0.000680903744970597,0.763431569553761,2.94596646623763,0.00173960882572376,0.22083950617284,0.137601403382528,0.373333333333333,5.57218134470439
1,0.313086419753086,0.306666666666667,0.613333333333333,0,0,112.711111111111,35.6321185185185,0.313086419753086,0.000957660931332653,0.0309460971906419,0.314607862260123,0,0.00085422469823584,0.611090189580022,2.47483308740298,0.00194847484314823,0.233382716049383,0.137979922774536,0.386666666666667,5.96926448723111
1,0.317024691358025,0.324444444444444,0.648888888888889,0,0,114.128888888889,36.4872493827161,0.317024691358025,0.000851179965687342,0.0291749887007235,0.318360598233426,0,0.000903744970597338,0.495873069966807,2.52867239165223,0.0020041567587806,0.241179012345679,0.153282121974401,0.386666666666667,6.04046764602841
1,0.313382716049383,0.431111111111111,0.862222222222222,0,0,112.817777777778,35.8415802469136,0.313382716049383,0.00135498225141473,0.0368100835562041,0.315531211024069,0,0.00120086660476633,-0.229442958070849,2.56053157010582,0.00231023481708517,0.239345679012346,0.167105887453746,0.386666666666667,5.98678379824373
1,0.318061728395062,0.382222222222222,0.76,0,0,114.502222222222,36.8582913580247,0.318061728395062,0.00122428037033216,0.0349897180659142,0.319975221948794,0,0.00106468585577221,-0.682646778494024,3.21396270434034,0.00217530161972205,0.233888888888889,0.140330771621527,0.386666666666667,6.07110297705653
1,0.309123456790123,0.333333333333333,0.662222222222222,0,0,111.284444444444,34.7002666666667,0.309123456790123,0.000834636526550278,0.0288900766103221,0.310466793119054,0,0.000928505106778087,-1.06097129260427,3.47232477232721,0.00203142545112002,0.231820987654321,0.146561578766431,0.351111111111111,5.89069322462702
1,0.315654320987654,0.28,0.555555555555556,0,0,113.635555555556,36.1933037037037,0.315654320987654,0.00090180940044553,0.0300301415322261,0.317075629357588,0,0.000779944289693594,-1.31654385084939,3.96663400325764,0.00186183217968346,0.238456790123457,0.148714296496695,0.351111111111111,6.01608707580797
1,0.316679012345679,0.191111111111111,0.382222222222222,0,0,114.004444444444,36.3075358024691,0.316679012345679,0.000570253294664726,0.0238799768564529,0.317575606931593,0,0.000532342927886104,-0.887964062682106,3.0670425936921,0.00153817052643154,0.239703703703704,0.15812123878475,0.346666666666667,6.02557348328515
1,0.295469135802469,0.208888888888889,0.413333333333334,0,0,106.368888888889,31.8852543209876,0.295469135802469,0.00127167310506628,0.0356605258663732,0.297607377078648,0,0.000581863200247602,-0.253665538732733,1.63248665315233,0.00160812271539429,0.226388888888889,0.159680559293332,0.346666666666667,5.64670296022269
1,0.304901234567901,0.32,0.635555555555556,0,0,109.764444444444,34.2198716049383,0.304901234567901,0.00209625900325168,0.0457849211340555,0.308310231589233,0,0.000891364902506964,0.0266016633103561,1.70899217957976,0.00199038232229887,0.21970987654321,0.127740572358377,0.391111111111111,5.84977534653582
1,0.300432098765432,0.342222222222222,0.68,0,0,108.155555555556,33.1838222222222,0.300432098765432,0.00192318014909576,0.0438540779072569,0.303607121047279,0,0.000953265242958837,0.277850921111144,2.04027905578504,0.0020583329208732,0.224820987654321,0.134037879124389,0.391111111111111,5.76054009813509
1,0.304567901234568,0.288888888888889,0.577777777777778,0,0,109.644444444444,34.0243358024691,0.304567901234568,0.00175531330360589,0.0418964593206381,0.307428111752565,0,0.000804704425874343,0.0887949327630805,2.28491640358734,0.0018911541753641,0.236074074074074,0.153649959279576,0.391111111111111,5.83303829941731
1,0.319592592592592,0.275555555555556,0.546666666666667,0,0,115.053333333333,37.0213333333333,0.319592592592592,0.000699555005330307,0.0264491021649187,0.320682143308662,0,0.000767564221603219,1.19571233957507,3.46147072425505,0.00184699662708375,0.238320987654321,0.156923031207839,0.391111111111111,6.08451586679937
1,0.312555555555556,0.182222222222222,0.36,0,0,112.52,35.2352197530864,0.312555555555556,0.000185149420544035,0.0136069622085179,0.312850779806028,0,0.000507582791705355,0.960342736311183,3.36396907540203,0.00150197320837972,0.233074074074074,0.143445899718426,0.355555555555556,5.93592619168116
1,0.313851851851852,0.164444444444445,0.328888888888889,0,0,112.986666666667,35.5190913580247,0.313851851851852,0.000161606657725506,0.0127124607266063,0.314108488680551,0,0.000458062519343857,0.334227655799812,1.85538956789828,0.00142682634518221,0.235598765432099,0.147642253469495,0.337777777777778,5.95978953974255
1,0.318296296296296,0.164444444444445,0.328888888888889,0,0,114.586666666667,36.5181234567901,0.318296296296296,0.00012705251212215,0.0112717572774679,0.318495261855521,0,0.000458062519343857,-0.271928272277563,2.01850469022568,0.00142682634518221,0.240141975308642,0.152470456427215,0.337777777777778,6.04302270861116
1,0.314074074074074,0.231111111111111,0.462222222222223,0,0,113.066666666667,35.6402567901235,0.314074074074074,0.000359187042195399,0.0189522305335124,0.314643787966485,0,0.000643763540699474,-1.22398166146265,3.69006587009804,0.00169149971681868,0.238364197530864,0.156477527216674,0.337777777777778,5.96994612958304
1,0.316074074074074,0.271111111111111,0.542222222222222,0,0,113.786666666667,36.1125925925926,0.316074074074074,0.000411078785377764,0.0202750779376496,0.316721892520309,0,0.000755184153512845,-1.04749438926019,3.58894400129137,0.00183204094266822,0.234981481481481,0.146342339106027,0.351111111111111,6.00937539121934
1,0.311802469135803,0.266666666666667,0.533333333333333,0,0,112.248888888889,35.1353679012346,0.311802469135803,0.000378515843812449,0.0194554836437558,0.312407176886345,0,0.00074280408542247,-0.659603936184884,3.31866955711541,0.00181696215997101,0.233493827160494,0.1497386908577,0.351111111111111,5.92750941806376
1,0.317901234567901,0.293333333333333,0.586666666666667,0,0,114.444444444444,36.6102913580247,0.317901234567901,0.000635825013086955,0.0252155708459467,0.318896932836129,0,0.000817084493964717,-0.276361680072641,2.34311847106278,0.00190564599016795,0.238765432098765,0.143428357976895,0.36,6.05064387962345
1,0.327530864197531,0.217777777777778,0.431111111111111,0,0,117.911111111111,38.7252938271605,0.327530864197531,0.000294611995674618,0.0171642650781972,0.327979055171213,0,0.00060662333642835,0.0204584087800016,1.96713683488466,0.00164198164345992,0.246012345679013,0.1554946995409,0.36,6.22296503502635
1,0.325234567901235,0.124444444444445,0.244444444444445,0,0,117.084444444444,38.171812345679,0.325234567901235,0.000255999021821781,0.0159999694319015,0.32562679876099,0,0.000346641906530486,0.464098948337237,2.34772491819974,0.00124122145312231,0.247425925925926,0.160981878347351,0.36,6.17833410764415
1,0.331345679012346,0.124444444444444,0.248888888888889,0,0,119.284444444444,39.5946074074074,0.331345679012346,0.00019560492298757,0.0139858829891992,0.331639895935534,0,0.000346641906530486,0.583527742876347,1.96971268467875,0.00124122145312231,0.246956790123457,0.157570086182328,0.36,6.29242460482503
1,0.327345679012346,0.177777777777778,0.355555555555556,0,0,117.844444444444,38.6816592592593,0.327345679012346,0.000294678481225474,0.0171662017122447,0.327794224320598,0,0.00049520272361498,0.576124288514586,3.2559997708926,0.00148354339129139,0.245425925925926,0.151779290505372,0.373333333333333,6.21945811620749
1,0.324604938271605,0.177777777777778,0.355555555555556,0,0,116.857777777778,38.0446222222222,0.324604938271605,0.000312006908383675,0.0176637172866777,0.325083844835205,0,0.00049520272361498,0.81361711516513,3.46897096371105,0.00148354339129139,0.245617283950617,0.159542114698781,0.373333333333333,6.16803228122407
1,0.325320987654321,0.177777777777778,0.355555555555556,0,0,117.115555555556,38.2090469135802,0.325320987654321,0.000303339026636252,0.0174166307486911,0.325785575841859,0,0.00049520272361498,0.740539138495919,3.52955744712842,0.00148354339129139,0.244148148148148,0.157104785102809,0.373333333333333,6.18134669093882
1,0.324246913580247,0.155555555555556,0.306666666666667,0,0,116.728888888889,37.9376197530865,0.324246913580247,0.000246901964380558,0.0157131144074164,0.324626365367798,0,0.000433302383163107,0.805573936289048,4.73039586512479,0.00138772777215627,0.242327160493827,0.150799356936409,0.373333333333333,6.15935221862547
