No. segment,IEMG,WL,MWL,Variance,DASDV
1,37.9563758389262,0.161073825503356,0.322147651006711,0.000320372024224639,0.00122703550738793
1,35.5872483221477,0.151006711409396,0.302013422818792,0.000182850022189018,0.00118807202132966
1,36.9932885906041,0.10738255033557,0.214765100671141,0.000188472470317789,0.00100187029645916
1,35.8456375838926,0.0805369127516779,0.161073825503356,0.00013109281201988,0.000867645128030681
1,43.2046979865772,0.208053691275168,0.406040268456376,0.00128312780697209,0.00139454443320082
1,61.1510067114094,0.275167785234899,0.543624161073826,0.00680967794647788,0.00160377499450542
1,79.4597315436241,0.325503355704698,0.644295302013423,0.00901872770041351,0.0017443048115576
1,100.979865771812,0.459731543624161,0.855704697986577,0.00533939020399579,0.00207298803404215
1,108.976510067114,0.385906040268456,0.664429530201342,0.00133552464260751,0.00189926441728621
1,106.41610738255,0.375838926174497,0.607382550335571,0.0014097948220216,0.00187432769766791
1,94.3624161073826,0.439597315436242,0.661073825503356,0.00331472545138546,0.00202708593114182
1,83.6711409395973,0.345637583892617,0.516778523489933,0.00131764797777421,0.00179744298732166
1,72.8557046979866,0.439597315436242,0.644295302013423,0.0027817128554148,0.00202708593114182
1,66.258389261745,0.442953020134228,0.684563758389262,0.00141416868917616,0.00203480819122456
1,72.241610738255,0.338926174496644,0.553691275167785,0.00216330690516964,0.00177990653883536
1,74.244966442953,0.406040268456376,0.61744966442953,0.00278060246351422,0.00194818052136304
1,75.741610738255,0.312080536912752,0.486577181208054,0.00206024739350314,0.00170796114249039
1,80.4127516778524,0.37248322147651,0.536912751677853,0.00223974611283023,0.00186594140192119
1,76.8355704697987,0.38255033557047,0.553691275167786,0.00199199906872066,0.00189098871597057
1,76.7181208053692,0.338926174496644,0.570469798657718,0.00171928781122462,0.00177990653883536
1,82.4832214765101,0.322147651006711,0.573825503355705,0.000533057816733086,0.00173529025606136
1,80.5570469798659,0.191275167785235,0.379194630872483,0.000238323350889235,0.00133713094421004
