No. segment,IEMG,WL,MWL,Variance,DASDV
1,15.8046647230321,0.0787172011661808,0.15597667638484,6.06064860654033e-05,0.000565360600917951
1,15.4766763848396,0.087463556851312,0.174927113702624,6.70279939684616e-05,0.000595942399407403
1,14.567055393586,0.0728862973760933,0.145772594752187,5.74390156963524e-05,0.00054401849188198
1,15.4285714285714,0.0801749271137026,0.160349854227405,5.65418247200593e-05,0.000570571407854002
1,15.7827988338192,0.0553935860058309,0.110787172011662,3.9438964507782e-05,0.00047426432590619
1,17.0991253644315,0.043731778425656,0.087463556851312,5.49264962197761e-05,0.000421394911817556
1,17.396501457726,0.0568513119533528,0.113702623906706,4.54819445339876e-05,0.000480464122716196
1,17.4795918367347,0.0685131195335277,0.137026239067055,6.29130200828009e-05,0.000527445497031656
1,19.5174927113703,0.0772594752186589,0.154518950437318,0.000174967926051504,0.00056010131822744
1,18.9708454810496,0.0991253644314869,0.198250728862974,0.00019535412345362,0.000634429131214022
1,18.0043731778426,0.0918367346938776,0.183673469387755,0.000275456866869775,0.000610659242607548
1,16.4198250728863,0.0641399416909621,0.126822157434402,0.000340183538936943,0.000510334581591722
1,12.362973760933,0.0422740524781341,0.0845481049562682,0.000111864162249679,0.000414312139956742
1,10.2827988338193,0.0160349854227405,0.032069970845481,3.23651035492981e-06,0.000255167290795861
1,9.77696793002915,0.0160349854227405,0.032069970845481,4.49772735821972e-06,0.000255167290795861
1,9.32944606413994,0.0204081632653061,0.0408163265306122,4.92602518916995e-06,0.000287867527628026
1,9.06559766763848,0.0189504373177843,0.0379008746355685,3.88161248542742e-06,0.000277396090586153
1,9.09620991253643,0.0262390670553936,0.0524781341107872,7.54096192510317e-06,0.000326411095129188
1,9.4868804664723,0.0306122448979592,0.0612244897959184,1.12334420081574e-05,0.000352564278102601
1,9.25947521865888,0.0320699708454811,0.0641399416909621,1.47415085447438e-05,0.000360861043317506
1,9.23032069970845,0.0306122448979592,0.0612244897959184,1.48756753189215e-05,0.000352564278102601
1,9.06559766763847,0.0189504373177843,0.0379008746355685,9.90727907864172e-06,0.000277396090586153
1,8.69825072886297,0.0116618075801749,0.0233236151603499,3.38559002912942e-06,0.000217607396752792
1,8.79883381924197,0.0087463556851312,0.0174927113702624,2.09773697508364e-06,0.000188453533639317
1,8.45189504373177,0.0116618075801749,0.0233236151603499,5.64677699221553e-06,0.000217607396752792
1,7.91253644314869,0.0189504373177843,0.0379008746355685,5.66946696137793e-06,0.000277396090586153
1,7.45481049562682,0.0233236151603498,0.0466472303206997,2.81033354283606e-06,0.000307743331760501
1,7.21865889212828,0.0262390670553936,0.0524781341107872,2.51260168660946e-06,0.000326411095129188
1,7.53935860058309,0.0422740524781341,0.0845481049562682,9.68131658139618e-06,0.000414312139956742
1,10.2725947521866,0.0583090379008746,0.116618075801749,0.000176922420264745,0.000486584931546009
3,15.1472303206997,0.100583090379009,0.199708454810496,7.98627558872452e-05,0.000639077025813923
3,15.9212827988338,0.106413994169096,0.212827988338192,5.80231179822178e-05,0.000657340044789554
3,16.0874635568513,0.0845481049562682,0.169096209912536,3.18169928159664e-05,0.000585925847382645
3,15.3746355685131,0.0626822157434402,0.123906705539359,3.12600527250694e-05,0.00050450199482084
3,14.6326530612245,0.0524781341107872,0.104956268221574,3.97474987623707e-05,0.000461614997640752
3,14.9227405247813,0.0685131195335277,0.137026239067055,4.77467816225477e-05,0.000527445497031656
3,12.9723032069971,0.0626822157434402,0.12536443148688,5.6389489528545e-05,0.00050450199482084
3,11.899416909621,0.0524781341107872,0.104956268221574,7.46577427294177e-05,0.000461614997640752
3,10.902332361516,0.0451895043731779,0.0903790087463557,8.28367860481836e-05,0.000428360588868674
3,9.23032069970845,0.0189504373177843,0.0364431486880467,3.79507820448416e-06,0.000277396090586153
3,9.12536443148688,0.0160349854227405,0.0320699708454811,2.70832733364511e-06,0.000255167290795861
3,9.033527696793,0.0174927113702624,0.0349854227405248,3.11659880050853e-06,0.000266513543149857
3,9.23323615160349,0.0145772594752187,0.0291545189504373,2.467024444205e-06,0.000243292465773005
3,8.8469387755102,0.0204081632653061,0.0408163265306123,6.04801128023728e-06,0.000287867527628026
3,8.44606413994169,0.021865889212828,0.043731778425656,6.4209982008525e-06,0.000297971199703701
3,8.31778425655977,0.0247813411078717,0.0495626822157434,6.72353112301782e-06,0.000317214565607011
3,7.76967930029154,0.0306122448979592,0.0612244897959184,4.91517346478794e-06,0.000352564278102601
3,7.61953352769679,0.0262390670553936,0.0524781341107872,3.39677059364423e-06,0.000326411095129188
3,7.44460641399417,0.021865889212828,0.043731778425656,3.56645210216303e-06,0.000297971199703701
3,7.35422740524782,0.0174927113702624,0.0349854227405248,2.34948053873979e-06,0.000266513543149856
3,7.60932944606414,0.0116618075801749,0.0233236151603498,2.58073736212322e-06,0.000217607396752792
3,7.91253644314867,0.00728862973760933,0.0145772594752187,3.07689135447432e-06,0.000172033752359688
3,8.22886297376091,0.00728862973760933,0.0145772594752187,1.04332753130434e-06,0.000172033752359688
3,8.25072886297376,0.00583090379008747,0.0116618075801749,8.29992495157877e-07,0.000153871665880251
3,8.13411078717203,0.00291545189504373,0.00583090379008747,7.33971176383668e-07,0.000108803698376396
3,7.97813411078718,0.00145772594752187,0.00291545189504373,3.4447648110247e-07,7.69358329401253e-05
3,7.87172011661809,0,0,7.72517860701287e-34,0
3,7.68950437317785,0.0043731778425656,0.00728862973760933,9.44675491467822e-07,0.000133256771574928
3,7.58454810495627,0.0116618075801749,0.0233236151603499,1.71179375323656e-06,0.000217607396752792
3,7.48833819241983,0.0174927113702624,0.0349854227405248,1.63879124375754e-06,0.000266513543149856
5,11.9256559766764,0.0393586005830904,0.0787172011661808,1.40033117726538e-05,0.000399770314724785
5,12.0204081632653,0.0422740524781341,0.0845481049562682,1.3074091767427e-05,0.000414312139956742
5,12.5728862973761,0.0495626822157434,0.0991253644314869,3.34334229306943e-05,0.000448609140863725
5,11.9941690962099,0.0597667638483965,0.119533527696793,4.92263155899958e-05,0.000492629696626001
5,12.0393586005831,0.075801749271137,0.150145772594752,5.77101115018232e-05,0.000554792181172306
5,11.83527696793,0.075801749271137,0.151603498542274,6.34352182136689e-05,0.000554792181172306
5,9.72448979591837,0.0641399416909621,0.128279883381924,4.09228227229763e-05,0.000510334581591722
5,9.55539358600583,0.053935860058309,0.107871720116618,3.75116982575359e-05,0.000467982401845478
5,9.51895043731779,0.0393586005830904,0.0772594752186589,2.67014899422838e-05,0.000399770314724785
5,9.36151603498542,0.0291545189504373,0.0583090379008746,2.06261027209919e-05,0.000344067504719375
5,10.1909620991254,0.0262390670553936,0.0524781341107872,8.5097085142911e-06,0.000326411095129188
5,10.3206997084548,0.021865889212828,0.043731778425656,6.00199010365354e-06,0.000297971199703701
5,9.75072886297376,0.0160349854227405,0.032069970845481,3.04043942575474e-06,0.000255167290795861
5,9.32944606413993,0.0160349854227405,0.032069970845481,8.3946309098218e-06,0.000255167290795861
5,8.54227405247813,0.0145772594752187,0.0276967930029154,8.40646915460218e-06,0.000243292465773005
5,8.27551020408163,0.0189504373177843,0.0379008746355685,5.38559571674836e-06,0.000277396090586153
5,7.84985422740525,0.0189504373177843,0.0379008746355685,3.43531065720702e-06,0.000277396090586153
5,7.70991253644315,0.0131195335276968,0.0262390670553936,2.9167955358263e-06,0.000230807498820376
5,7.63411078717201,0.0116618075801749,0.0233236151603499,3.29811855380772e-06,0.000217607396752792
5,7.38483965014577,0.0102040816326531,0.0204081632653061,1.65807771754558e-06,0.000203553080869183
5,7.45189504373178,0.0116618075801749,0.0233236151603499,1.98645747414805e-06,0.000217607396752792
5,7.43586005830904,0.0160349854227405,0.032069970845481,2.25319614785935e-06,0.000255167290795861
5,7.63848396501458,0.0131195335276968,0.0262390670553936,1.78099815918187e-06,0.000230807498820376
5,7.65451895043733,0.0131195335276968,0.0262390670553936,1.16802370965769e-06,0.000230807498820376
5,7.57871720116618,0.0131195335276968,0.0262390670553936,1.15289706354943e-06,0.000230807498820376
5,7.70845481049563,0.0145772594752187,0.0291545189504373,1.22617908714132e-06,0.000243292465773005
5,7.41545189504373,0.0174927113702624,0.0349854227405248,2.5740125814077e-06,0.000266513543149856
5,7.42565597667638,0.0160349854227405,0.032069970845481,2.49727773642153e-06,0.000255167290795861
5,7.49125364431487,0.0174927113702624,0.0349854227405248,3.1121265747026e-06,0.000266513543149856
