No. segment,MAV,WL,MWL,SCC,ZC,IEMG,SSI,Mean,Variance,SD,RMS,WAMP,AAC,Skewness,Kurtosis,DASDV,MMAV1,MMAV2,MAX,RSSL
1,0.0144355361192096,0.0131195335276968,0.0262390670553936,0,0,5.19679300291546,0.0759356220622359,0.0144355361192096,2.55467678159974e-06,0.0015983356285836,0.0145235079614469,0,3.65446616370384e-05,-0.0101289650847087,2.4595015692059,0.000230807498820376,0.0108418367346939,0.00638358605715468,0.0174927113702624,0.275564188642566
1,0.0149052478134111,0.0087463556851312,0.0174927113702624,0,0,5.36588921282799,0.08043204787121,0.0149052478134111,1.25944126657286e-06,0.00112224830878592,0.0149473193314991,0,2.43631077580256e-05,0.619124462227172,3.26257909946473,0.000188453533639317,0.0113560900550697,0.00732041113071541,0.0174927113702624,0.283605444008415
1,0.0150105280207321,0.0102040816326531,0.0204081632653061,0,0,5.40379008746356,0.0814817805506208,0.0150105280207321,1.02517555597442e-06,0.00101250953376964,0.015044543173765,0,2.84236257176965e-05,0.924923859651572,3.7717811413618,0.000203553080869183,0.0113763362487852,0.00750214398193163,0.0174927113702624,0.285450136715015
1,0.014795918367347,0.00874635568513119,0.0174927113702624,0,0,5.32653061224491,0.0792271927513195,0.014795918367347,1.15955607623839e-06,0.00107682685527358,0.0148349430541655,0,2.43631077580256e-05,0.917785867665564,4.06926917583818,0.000188453533639317,0.011038224813735,0.00708438429532041,0.0174927113702624,0.281473254060345
1,0.0137998056365403,0.00728862973760933,0.0145772594752187,0,0,4.96793002915452,0.0689806118199049,0.0137998056365403,1.1814568290821e-06,0.001086948402217,0.013842427916043,0,2.03025897983547e-05,-0.995979511515033,2.49786948646794,0.000172033752359688,0.0104693067703272,0.00713055908770191,0.0145772594752187,0.262641603368364
1,0.0137633624878523,0.0102040816326531,0.0204081632653061,0,0,4.95481049562682,0.0686937415532644,0.0137633624878523,1.38966195915706e-06,0.00117883924228754,0.0138136146159891,0,2.84236257176965e-05,-0.396070457063905,2.38510098339986,0.000203553080869183,0.0101818108195659,0.00632741453933076,0.0160349854227405,0.262094909437906
1,0.0141763848396502,0.00728862973760933,0.0145772594752187,0,0,5.10349854227406,0.0731944172921146,0.0141763848396502,2.35447890875817e-06,0.00153443113522835,0.0142589559860261,0,2.03025897983547e-05,-0.223256201120987,1.81966337791677,0.000172033752359688,0.0104389374797538,0.00600523362088806,0.0160349854227405,0.270544667831607
1,0.0142897635244574,0.0087463556851312,0.0174927113702624,0,0,5.14431486880467,0.0744098972366955,0.0142897635244574,2.5037723290441e-06,0.00158233129560282,0.0143768619312707,0,2.43631077580256e-05,-0.322703689257449,1.77258697887192,0.000188453533639317,0.0109714123744736,0.00692771080604379,0.0160349854227405,0.272781775851495
1,0.0145772594752187,0.0116618075801749,0.0233236151603499,0,0,5.24781341107872,0.0771064777431172,0.0145772594752187,1.69286900359459e-06,0.0013011029949987,0.0146350490398067,0,3.24841436773675e-05,-0.188297016169542,1.68125580712993,0.000217607396752792,0.0111232588273405,0.00756763242491329,0.0160349854227405,0.277680531804297
1,0.0177113702623907,0.0349854227405248,0.0699708454810496,0,0,6.37609329446064,0.12978860848796,0.0177113702623907,4.69617251315353e-05,0.00685286255017094,0.0189874672472807,0,9.74524310321025e-05,2.15117539288516,6.78885168743675,0.000376907067278634,0.0123582766439909,0.005727672446176,0.0422740524781341,0.360261860995526
