No. segment,IEMG,WL,MWL,Variance,DASDV
1,5.19679300291546,0.0131195335276968,0.0262390670553936,2.55467678159974e-06,0.000230807498820376
1,5.36588921282799,0.0087463556851312,0.0174927113702624,1.25944126657286e-06,0.000188453533639317
1,5.40379008746356,0.0102040816326531,0.0204081632653061,1.02517555597442e-06,0.000203553080869183
1,5.32653061224491,0.00874635568513119,0.0174927113702624,1.15955607623839e-06,0.000188453533639317
1,4.96793002915452,0.00728862973760933,0.0145772594752187,1.1814568290821e-06,0.000172033752359688
1,4.95481049562682,0.0102040816326531,0.0204081632653061,1.38966195915706e-06,0.000203553080869183
1,5.10349854227406,0.00728862973760933,0.0145772594752187,2.35447890875817e-06,0.000172033752359688
1,5.14431486880467,0.0087463556851312,0.0174927113702624,2.5037723290441e-06,0.000188453533639317
1,5.24781341107872,0.0116618075801749,0.0233236151603499,1.69286900359459e-06,0.000217607396752792
1,6.37609329446064,0.0349854227405248,0.0699708454810496,4.69617251315353e-05,0.000376907067278634
1,15.8804664723032,0.190962099125364,0.186588921282799,0.00270225372216054,0.00107984587366327
1,28.3440233236152,0.236151603498542,0.276967930029154,0.00429777979848724,0.00116170560167519
1,35.997084548105,0.307580174927114,0.332361516034986,0.00303047695085981,0.0012804674545192
1,37.6705539358601,0.295918367346939,0.309037900874636,0.00240371476071202,0.00126184148091642
1,29.865889212828,0.150145772594752,0.212827988338193,0.00243396180496603,0.000780813425979382
1,19.0758017492712,0.115160349854227,0.142857142857143,0.000884055851797108,0.000683820640829946
1,13.5116618075802,0.043731778425656,0.0860058309037901,3.57278063051854e-05,0.000421394911817556
1,12.5991253644315,0.0451895043731779,0.0903790087463557,1.43300473285923e-05,0.000428360588868674
1,12.9533527696793,0.0481049562682216,0.0962099125364431,1.75081721179456e-05,0.000441962712088134
1,12.3848396501458,0.053935860058309,0.107871720116618,3.26048937741274e-05,0.000467982401845478
1,11.7113702623907,0.0553935860058309,0.110787172011662,3.49459066794479e-05,0.00047426432590619
1,10.6195335276968,0.0451895043731778,0.0903790087463557,3.93439954774327e-05,0.000428360588868674
1,9.41982507288629,0.0349854227405248,0.0699708454810496,7.3343845536855e-06,0.000376907067278634
1,9.12682215743439,0.0189504373177843,0.0379008746355685,6.92404139398551e-06,0.000277396090586153
